dataset,top_n,gene_mode,gene_id,fold,modality,f1
CDRP-bio,20,random,rand4,7,GE,0.1722222222222222
CDRP-bio,20,random,rand4,7,Early Fusion,0.15656565656565657
CDRP-bio,20,random,rand4,7,Late Fusion,0.15952380952380954
CDRP-bio,20,random,rand5,7,CP,0.19047619047619047
CDRP-bio,20,random,rand5,7,GE,0.10769230769230768
CDRP-bio,20,random,rand5,7,Early Fusion,0.15555555555555556
CDRP-bio,20,random,rand5,7,Late Fusion,0.16666666666666666
CDRP-bio,20,ranked,r0,8,CP,0.2358974358974359
CDRP-bio,20,ranked,r0,8,GE,0.10416666666666666
CDRP-bio,20,ranked,r0,8,Early Fusion,0.2476190476190476
CDRP-bio,20,ranked,r0,8,Late Fusion,0.20512820512820512
CDRP-bio,20,random,rand1,8,CP,0.2358974358974359
CDRP-bio,20,random,rand1,8,GE,0.05396825396825397
CDRP-bio,20,random,rand1,8,Early Fusion,0.23076923076923078
CDRP-bio,20,random,rand1,8,Late Fusion,0.19047619047619047
CDRP-bio,20,random,rand2,8,CP,0.2358974358974359
CDRP-bio,20,random,rand2,8,GE,0.047619047619047616
CDRP-bio,20,random,rand2,8,Early Fusion,0.23809523809523808
CDRP-bio,20,random,rand2,8,Late Fusion,0.2161172161172161
CDRP-bio,20,random,rand3,8,CP,0.2358974358974359
CDRP-bio,20,random,rand3,8,GE,0.04513888888888889
CDRP-bio,20,random,rand3,8,Early Fusion,0.22710622710622708
CDRP-bio,20,random,rand3,8,Late Fusion,0.2261904761904762
CDRP-bio,20,random,rand4,8,CP,0.2358974358974359
CDRP-bio,20,random,rand4,8,GE,0.10444444444444442
CDRP-bio,20,random,rand4,8,Early Fusion,0.19047619047619047
CDRP-bio,20,random,rand4,8,Late Fusion,0.2006802721088435
CDRP-bio,20,random,rand5,8,CP,0.2358974358974359
CDRP-bio,20,random,rand5,8,GE,0.08627450980392158
CDRP-bio,20,random,rand5,8,Early Fusion,0.22710622710622708
CDRP-bio,20,random,rand5,8,Late Fusion,0.19047619047619047
CDRP-bio,20,ranked,r0,9,CP,0.13675213675213674
CDRP-bio,20,ranked,r0,9,GE,0.12156862745098038
CDRP-bio,20,ranked,r0,9,Early Fusion,0.12656641604010024
CDRP-bio,20,ranked,r0,9,Late Fusion,0.12698412698412698
CDRP-bio,20,random,rand1,9,CP,0.13675213675213674
CDRP-bio,20,random,rand1,9,GE,0.041666666666666664
CDRP-bio,20,random,rand1,9,Early Fusion,0.1261904761904762
CDRP-bio,20,random,rand1,9,Late Fusion,0.12698412698412698
CDRP-bio,20,random,rand2,9,CP,0.13675213675213674
CDRP-bio,20,random,rand2,9,GE,0.0625
CDRP-bio,20,random,rand2,9,Early Fusion,0.11721611721611722
CDRP-bio,20,random,rand2,9,Late Fusion,0.188034188034188
CDRP-bio,20,random,rand3,9,CP,0.13675213675213674
CDRP-bio,20,random,rand3,9,GE,0.09523809523809523
CDRP-bio,20,random,rand3,9,Early Fusion,0.13265306122448978
CDRP-bio,20,random,rand3,9,Late Fusion,0.14697457930540633
CDRP-bio,20,random,rand4,9,CP,0.13675213675213674
CDRP-bio,20,random,rand4,9,GE,0.07142857142857142
CDRP-bio,20,random,rand4,9,Early Fusion,0.11812865497076022
CDRP-bio,20,random,rand4,9,Late Fusion,0.13630229419703102
CDRP-bio,20,random,rand5,9,CP,0.13675213675213674
CDRP-bio,20,random,rand5,9,GE,0.11904761904761904
CDRP-bio,20,random,rand5,9,Early Fusion,0.10238095238095238
CDRP-bio,20,random,rand5,9,Late Fusion,0.13756613756613756
CDRP-bio,20,ranked,r0,10,CP,0.11428571428571428
CDRP-bio,20,ranked,r0,10,GE,0.1694884063305116
CDRP-bio,20,ranked,r0,10,Early Fusion,0.10606060606060605
CDRP-bio,20,ranked,r0,10,Late Fusion,0.13428571428571429
CDRP-bio,20,random,rand1,10,CP,0.11428571428571428
CDRP-bio,20,random,rand1,10,GE,0.16203796203796203
CDRP-bio,20,random,rand1,10,Early Fusion,0.10606060606060605
CDRP-bio,20,random,rand1,10,Late Fusion,0.13428571428571429
CDRP-bio,20,random,rand2,10,CP,0.11428571428571428
CDRP-bio,20,random,rand2,10,GE,0.17523923444976078
CDRP-bio,20,random,rand2,10,Early Fusion,0.10606060606060605
CDRP-bio,20,random,rand2,10,Late Fusion,0.13760683760683762
CDRP-bio,20,random,rand3,10,CP,0.11428571428571428
CDRP-bio,20,random,rand3,10,GE,0.14722222222222223
CDRP-bio,20,random,rand3,10,Early Fusion,0.10606060606060605
CDRP-bio,20,random,rand3,10,Late Fusion,0.13333333333333336
CDRP-bio,20,random,rand4,10,CP,0.11428571428571428
CDRP-bio,20,random,rand4,10,GE,0.1204250295159386
CDRP-bio,20,random,rand4,10,Early Fusion,0.10606060606060605
CDRP-bio,20,random,rand4,10,Late Fusion,0.1339869281045752
CDRP-bio,20,random,rand5,10,CP,0.11428571428571428
CDRP-bio,20,random,rand5,10,GE,0.20372960372960372
CDRP-bio,20,random,rand5,10,Early Fusion,0.10606060606060605
CDRP-bio,20,random,rand5,10,Late Fusion,0.13555555555555557
CDRP-bio,25,ranked,r0,1,CP,0.10769230769230768
CDRP-bio,25,ranked,r0,1,GE,0.14583333333333331
CDRP-bio,25,ranked,r0,1,Early Fusion,0.18457300275482094
CDRP-bio,25,ranked,r0,1,Late Fusion,0.10769230769230768
CDRP-bio,25,random,rand1,1,CP,0.10769230769230768
CDRP-bio,25,random,rand1,1,GE,0.07142857142857142
CDRP-bio,25,random,rand1,1,Early Fusion,0.16428571428571428
CDRP-bio,25,random,rand1,1,Late Fusion,0.06666666666666667
CDRP-bio,25,random,rand2,1,CP,0.10769230769230768
CDRP-bio,25,random,rand2,1,GE,0.09523809523809523
CDRP-bio,25,random,rand2,1,Early Fusion,0.14583333333333334
CDRP-bio,25,random,rand2,1,Late Fusion,0.07142857142857142
CDRP-bio,25,random,rand3,1,CP,0.10769230769230768
CDRP-bio,25,random,rand3,1,GE,0.15625
CDRP-bio,25,random,rand3,1,Early Fusion,0.1759149940968123
CDRP-bio,25,random,rand3,1,Late Fusion,0.08333333333333334
CDRP-bio,25,random,rand4,1,CP,0.10769230769230768
CDRP-bio,25,random,rand4,1,GE,0.14920634920634918
CDRP-bio,25,random,rand4,1,Early Fusion,0.18787878787878787
CDRP-bio,25,random,rand4,1,Late Fusion,0.08888888888888888
CDRP-bio,25,random,rand5,1,CP,0.10769230769230768
CDRP-bio,25,random,rand5,1,GE,0.0625
CDRP-bio,25,random,rand5,1,Early Fusion,0.1717171717171717
CDRP-bio,25,random,rand5,1,Late Fusion,0.11965811965811966
CDRP-bio,25,ranked,r0,2,CP,0.13333333333333333
CDRP-bio,25,ranked,r0,2,GE,0.0
CDRP-bio,25,ranked,r0,2,Early Fusion,0.09068627450980392
CDRP-bio,25,ranked,r0,2,Late Fusion,0.13333333333333333
CDRP-bio,25,random,rand1,2,CP,0.13333333333333333
CDRP-bio,25,random,rand1,2,GE,0.019230769230769232
CDRP-bio,25,random,rand1,2,Early Fusion,0.09673202614379085
CDRP-bio,25,random,rand1,2,Late Fusion,0.15555555555555553
CDRP-bio,25,random,rand2,2,CP,0.13333333333333333
CDRP-bio,25,random,rand2,2,GE,0.0
CDRP-bio,25,random,rand2,2,Early Fusion,0.1636029411764706
CDRP-bio,25,random,rand2,2,Late Fusion,0.14285714285714285
CDRP-bio,25,random,rand3,2,CP,0.13333333333333333
CDRP-bio,25,random,rand3,2,GE,0.03076923076923077
CDRP-bio,25,random,rand3,2,Early Fusion,0.09673202614379085
CDRP-bio,25,random,rand3,2,Late Fusion,0.13333333333333333
CDRP-bio,25,random,rand4,2,CP,0.13333333333333333
CDRP-bio,25,random,rand4,2,GE,0.04444444444444444
CDRP-bio,25,random,rand4,2,Early Fusion,0.10784313725490197
CDRP-bio,25,random,rand4,2,Late Fusion,0.13777777777777775
CDRP-bio,25,random,rand5,2,CP,0.13333333333333333
CDRP-bio,25,random,rand5,2,GE,0.0
CDRP-bio,25,random,rand5,2,Early Fusion,0.0625
CDRP-bio,25,random,rand5,2,Late Fusion,0.16071428571428573
CDRP-bio,25,ranked,r0,3,CP,0.125
CDRP-bio,25,ranked,r0,3,GE,0.1711111111111111
CDRP-bio,25,ranked,r0,3,Early Fusion,0.10416666666666666
CDRP-bio,25,ranked,r0,3,Late Fusion,0.13015873015873014
CDRP-bio,25,random,rand1,3,CP,0.125
CDRP-bio,25,random,rand1,3,GE,0.07692307692307693
CDRP-bio,25,random,rand1,3,Early Fusion,0.12916666666666665
CDRP-bio,25,random,rand1,3,Late Fusion,0.125
CDRP-bio,25,random,rand2,3,CP,0.125
CDRP-bio,25,random,rand2,3,GE,0.15333333333333335
CDRP-bio,25,random,rand2,3,Early Fusion,0.14166666666666666
CDRP-bio,25,random,rand2,3,Late Fusion,0.15
CDRP-bio,25,random,rand3,3,CP,0.125
CDRP-bio,25,random,rand3,3,GE,0.03333333333333333
CDRP-bio,25,random,rand3,3,Early Fusion,0.10416666666666666
CDRP-bio,25,random,rand3,3,Late Fusion,0.12916666666666665
CDRP-bio,25,random,rand4,3,CP,0.125
CDRP-bio,25,random,rand4,3,GE,0.08469387755102041
CDRP-bio,25,random,rand4,3,Early Fusion,0.125
CDRP-bio,25,random,rand4,3,Late Fusion,0.13015873015873014
CDRP-bio,25,random,rand5,3,CP,0.125
CDRP-bio,25,random,rand5,3,GE,0.11555555555555556
CDRP-bio,25,random,rand5,3,Early Fusion,0.10416666666666666
CDRP-bio,25,random,rand5,3,Late Fusion,0.16
CDRP-bio,25,ranked,r0,4,CP,0.13095238095238093
CDRP-bio,25,ranked,r0,4,GE,0.05714285714285714
CDRP-bio,25,ranked,r0,4,Early Fusion,0.2222222222222222
CDRP-bio,25,ranked,r0,4,Late Fusion,0.14285714285714285
CDRP-bio,25,random,rand1,4,CP,0.13095238095238093
CDRP-bio,25,random,rand1,4,GE,0.0
CDRP-bio,25,random,rand1,4,Early Fusion,0.20512820512820512
CDRP-bio,25,random,rand1,4,Late Fusion,0.12380952380952381
CDRP-bio,25,random,rand2,4,CP,0.13095238095238093
CDRP-bio,25,random,rand2,4,GE,0.0
CDRP-bio,25,random,rand2,4,Early Fusion,0.20833333333333334
CDRP-bio,25,random,rand2,4,Late Fusion,0.12380952380952381
CDRP-bio,25,random,rand3,4,CP,0.13095238095238093
CDRP-bio,25,random,rand3,4,GE,0.0
CDRP-bio,25,random,rand3,4,Early Fusion,0.2424242424242424
CDRP-bio,25,random,rand3,4,Late Fusion,0.11282051282051284
CDRP-bio,25,random,rand4,4,CP,0.13095238095238093
CDRP-bio,25,random,rand4,4,GE,0.0
CDRP-bio,25,random,rand4,4,Early Fusion,0.18055555555555555
CDRP-bio,25,random,rand4,4,Late Fusion,0.10714285714285714
CDRP-bio,25,random,rand5,4,CP,0.13095238095238093
CDRP-bio,25,random,rand5,4,GE,0.0
CDRP-bio,25,random,rand5,4,Early Fusion,0.16666666666666666
CDRP-bio,25,random,rand5,4,Late Fusion,0.05952380952380952
CDRP-bio,25,ranked,r0,5,CP,0.21999999999999995
CDRP-bio,25,ranked,r0,5,GE,0.11875
CDRP-bio,25,ranked,r0,5,Early Fusion,0.1887755102040816
CDRP-bio,25,ranked,r0,5,Late Fusion,0.18333333333333332
CDRP-bio,25,random,rand1,5,CP,0.21999999999999995
CDRP-bio,25,random,rand1,5,GE,0.02666666666666667
CDRP-bio,25,random,rand1,5,Early Fusion,0.2032967032967033
CDRP-bio,25,random,rand1,5,Late Fusion,0.22777777777777775
CDRP-bio,25,random,rand2,5,CP,0.21999999999999995
CDRP-bio,25,random,rand2,5,GE,0.12156862745098038
CDRP-bio,25,random,rand2,5,Early Fusion,0.18809523809523807
CDRP-bio,25,random,rand2,5,Late Fusion,0.1323529411764706
CDRP-bio,25,random,rand3,5,CP,0.21999999999999995
CDRP-bio,25,random,rand3,5,GE,0.06666666666666667
CDRP-bio,25,random,rand3,5,Early Fusion,0.17857142857142855
CDRP-bio,25,random,rand3,5,Late Fusion,0.22777777777777775
CDRP-bio,25,random,rand4,5,CP,0.21999999999999995
CDRP-bio,25,random,rand4,5,GE,0.025
CDRP-bio,25,random,rand4,5,Early Fusion,0.20512820512820512
CDRP-bio,25,random,rand4,5,Late Fusion,0.18666666666666665
CDRP-bio,25,random,rand5,5,CP,0.21999999999999995
CDRP-bio,25,random,rand5,5,GE,0.06666666666666667
CDRP-bio,25,random,rand5,5,Early Fusion,0.17857142857142855
CDRP-bio,25,random,rand5,5,Late Fusion,0.18125
CDRP-bio,25,ranked,r0,6,CP,0.10476190476190476
CDRP-bio,25,ranked,r0,6,GE,0.08888888888888888
CDRP-bio,25,ranked,r0,6,Early Fusion,0.09285714285714286
CDRP-bio,25,ranked,r0,6,Late Fusion,0.15416666666666667
CDRP-bio,25,random,rand1,6,CP,0.10476190476190476
CDRP-bio,25,random,rand1,6,GE,0.07142857142857142
CDRP-bio,25,random,rand1,6,Early Fusion,0.11666666666666667
CDRP-bio,25,random,rand1,6,Late Fusion,0.16428571428571428
CDRP-bio,25,random,rand2,6,CP,0.10476190476190476
CDRP-bio,25,random,rand2,6,GE,0.20146520146520144
CDRP-bio,25,random,rand2,6,Early Fusion,0.12444444444444444
CDRP-bio,25,random,rand2,6,Late Fusion,0.1111111111111111
CDRP-bio,25,random,rand3,6,CP,0.10476190476190476
CDRP-bio,25,random,rand3,6,GE,0.07142857142857142
CDRP-bio,25,random,rand3,6,Early Fusion,0.11249999999999999
CDRP-bio,25,random,rand3,6,Late Fusion,0.09777777777777778
CDRP-bio,25,random,rand4,6,CP,0.10476190476190476
CDRP-bio,25,random,rand4,6,GE,0.041666666666666664
CDRP-bio,25,random,rand4,6,Early Fusion,0.11333333333333334
CDRP-bio,25,random,rand4,6,Late Fusion,0.12444444444444444
CDRP-bio,25,random,rand5,6,CP,0.10476190476190476
CDRP-bio,25,random,rand5,6,GE,0.07777777777777777
CDRP-bio,25,random,rand5,6,Early Fusion,0.11666666666666667
CDRP-bio,25,random,rand5,6,Late Fusion,0.09777777777777778
CDRP-bio,25,ranked,r0,7,CP,0.19047619047619047
CDRP-bio,25,ranked,r0,7,GE,0.1111111111111111
CDRP-bio,25,ranked,r0,7,Early Fusion,0.09791666666666665
CDRP-bio,25,ranked,r0,7,Late Fusion,0.21088435374149658
CDRP-bio,25,random,rand1,7,CP,0.19047619047619047
CDRP-bio,25,random,rand1,7,GE,0.15384615384615385
CDRP-bio,25,random,rand1,7,Early Fusion,0.11564625850340136
CDRP-bio,25,random,rand1,7,Late Fusion,0.15136054421768708
CDRP-bio,25,random,rand2,7,CP,0.19047619047619047
CDRP-bio,25,random,rand2,7,GE,0.125
CDRP-bio,25,random,rand2,7,Early Fusion,0.11904761904761904
CDRP-bio,25,random,rand2,7,Late Fusion,0.16666666666666666
CDRP-bio,25,random,rand3,7,CP,0.19047619047619047
CDRP-bio,25,random,rand3,7,GE,0.11813186813186813
CDRP-bio,25,random,rand3,7,Early Fusion,0.13333333333333333
CDRP-bio,25,random,rand3,7,Late Fusion,0.1952380952380952
CDRP-bio,25,random,rand4,7,CP,0.19047619047619047
CDRP-bio,25,random,rand4,7,GE,0.09523809523809523
CDRP-bio,25,random,rand4,7,Early Fusion,0.10374149659863945
CDRP-bio,25,random,rand4,7,Late Fusion,0.17142857142857143
CDRP-bio,25,random,rand5,7,CP,0.19047619047619047
CDRP-bio,25,random,rand5,7,GE,0.1111111111111111
CDRP-bio,25,random,rand5,7,Early Fusion,0.11904761904761904
CDRP-bio,25,random,rand5,7,Late Fusion,0.17142857142857143
CDRP-bio,25,ranked,r0,8,CP,0.2358974358974359
CDRP-bio,25,ranked,r0,8,GE,0.047619047619047616
CDRP-bio,25,ranked,r0,8,Early Fusion,0.19047619047619047
CDRP-bio,25,ranked,r0,8,Late Fusion,0.20512820512820512
CDRP-bio,25,random,rand1,8,CP,0.2358974358974359
CDRP-bio,25,random,rand1,8,GE,0.05357142857142857
CDRP-bio,25,random,rand1,8,Early Fusion,0.1282051282051282
CDRP-bio,25,random,rand1,8,Late Fusion,0.20512820512820512
CDRP-bio,25,random,rand2,8,CP,0.2358974358974359
CDRP-bio,25,random,rand2,8,GE,0.041666666666666664
CDRP-bio,25,random,rand2,8,Early Fusion,0.11904761904761904
CDRP-bio,25,random,rand2,8,Late Fusion,0.17777777777777776
CDRP-bio,25,random,rand3,8,CP,0.2358974358974359
CDRP-bio,25,random,rand3,8,GE,0.03125
CDRP-bio,25,random,rand3,8,Early Fusion,0.19047619047619047
CDRP-bio,25,random,rand3,8,Late Fusion,0.19047619047619047
CDRP-bio,25,random,rand4,8,CP,0.2358974358974359
CDRP-bio,25,random,rand4,8,GE,0.041666666666666664
CDRP-bio,25,random,rand4,8,Early Fusion,0.11904761904761904
CDRP-bio,25,random,rand4,8,Late Fusion,0.16666666666666666
CDRP-bio,25,random,rand5,8,CP,0.2358974358974359
CDRP-bio,25,random,rand5,8,GE,0.08888888888888888
CDRP-bio,25,random,rand5,8,Early Fusion,0.19047619047619047
CDRP-bio,25,random,rand5,8,Late Fusion,0.2261904761904762
CDRP-bio,25,ranked,r0,9,CP,0.13675213675213674
CDRP-bio,25,ranked,r0,9,GE,0.13777777777777775
CDRP-bio,25,ranked,r0,9,Early Fusion,0.07894736842105263
CDRP-bio,25,ranked,r0,9,Late Fusion,0.13518518518518519
CDRP-bio,25,random,rand1,9,CP,0.13675213675213674
CDRP-bio,25,random,rand1,9,GE,0.1357142857142857
CDRP-bio,25,random,rand1,9,Early Fusion,0.07894736842105263
CDRP-bio,25,random,rand1,9,Late Fusion,0.13630229419703102
CDRP-bio,25,random,rand2,9,CP,0.13675213675213674
CDRP-bio,25,random,rand2,9,GE,0.0625
CDRP-bio,25,random,rand2,9,Early Fusion,0.07857142857142858
CDRP-bio,25,random,rand2,9,Late Fusion,0.12698412698412698
CDRP-bio,25,random,rand3,9,CP,0.13675213675213674
CDRP-bio,25,random,rand3,9,GE,0.06666666666666667
CDRP-bio,25,random,rand3,9,Early Fusion,0.05513784461152882
CDRP-bio,25,random,rand3,9,Late Fusion,0.11851851851851851
CDRP-bio,25,random,rand4,9,CP,0.13675213675213674
CDRP-bio,25,random,rand4,9,GE,0.07142857142857142
CDRP-bio,25,random,rand4,9,Early Fusion,0.08502024291497975
CDRP-bio,25,random,rand4,9,Late Fusion,0.12698412698412698
CDRP-bio,25,random,rand5,9,CP,0.13675213675213674
CDRP-bio,25,random,rand5,9,GE,0.13095238095238096
CDRP-bio,25,random,rand5,9,Early Fusion,0.07857142857142858
CDRP-bio,25,random,rand5,9,Late Fusion,0.14484126984126983
CDRP-bio,25,ranked,r0,10,CP,0.11428571428571428
CDRP-bio,25,ranked,r0,10,GE,0.20202020202020202
CDRP-bio,25,ranked,r0,10,Early Fusion,0.14393939393939395
CDRP-bio,25,ranked,r0,10,Late Fusion,0.15
CDRP-bio,25,random,rand1,10,CP,0.11428571428571428
CDRP-bio,25,random,rand1,10,GE,0.08333333333333333
CDRP-bio,25,random,rand1,10,Early Fusion,0.07638888888888888
CDRP-bio,25,random,rand1,10,Late Fusion,0.13538461538461538
CDRP-bio,25,random,rand2,10,CP,0.11428571428571428
CDRP-bio,25,random,rand2,10,GE,0.10512820512820513
CDRP-bio,25,random,rand2,10,Early Fusion,0.09120425029515938
CDRP-bio,25,random,rand2,10,Late Fusion,0.10205128205128204
CDRP-bio,25,random,rand3,10,CP,0.11428571428571428
CDRP-bio,25,random,rand3,10,GE,0.11538461538461539
CDRP-bio,25,random,rand3,10,Early Fusion,0.09583333333333333
CDRP-bio,25,random,rand3,10,Late Fusion,0.15174825174825174
CDRP-bio,25,random,rand4,10,CP,0.11428571428571428
CDRP-bio,25,random,rand4,10,GE,0.0
CDRP-bio,25,random,rand4,10,Early Fusion,0.048611111111111105
CDRP-bio,25,random,rand4,10,Late Fusion,0.13538461538461538
CDRP-bio,25,random,rand5,10,CP,0.11428571428571428
CDRP-bio,25,random,rand5,10,GE,0.018518518518518517
CDRP-bio,25,random,rand5,10,Early Fusion,0.1318181818181818
CDRP-bio,25,random,rand5,10,Late Fusion,0.10023310023310024
CDRP-bio,30,ranked,r0,1,CP,0.10769230769230768
CDRP-bio,30,ranked,r0,1,GE,0.1952380952380952
CDRP-bio,30,ranked,r0,1,Early Fusion,0.14444444444444446
CDRP-bio,30,ranked,r0,1,Late Fusion,0.10256410256410256
CDRP-bio,30,random,rand1,1,CP,0.10769230769230768
CDRP-bio,30,random,rand1,1,GE,0.07142857142857142
CDRP-bio,30,random,rand1,1,Early Fusion,0.09999999999999999
CDRP-bio,30,random,rand1,1,Late Fusion,0.1130952380952381
CDRP-bio,30,random,rand2,1,CP,0.10769230769230768
CDRP-bio,30,random,rand2,1,GE,0.12000000000000001
CDRP-bio,30,random,rand2,1,Early Fusion,0.09401709401709403
CDRP-bio,30,random,rand2,1,Late Fusion,0.09333333333333332
CDRP-bio,30,random,rand3,1,CP,0.10769230769230768
CDRP-bio,30,random,rand3,1,GE,0.1568627450980392
CDRP-bio,30,random,rand3,1,Early Fusion,0.12967032967032965
CDRP-bio,30,random,rand3,1,Late Fusion,0.09999999999999999
CDRP-bio,30,random,rand4,1,CP,0.10769230769230768
CDRP-bio,30,random,rand4,1,GE,0.13666666666666666
CDRP-bio,30,random,rand4,1,Early Fusion,0.13333333333333333
CDRP-bio,30,random,rand4,1,Late Fusion,0.12179487179487179
CDRP-bio,30,random,rand5,1,CP,0.10769230769230768
CDRP-bio,30,random,rand5,1,GE,0.1111111111111111
CDRP-bio,30,random,rand5,1,Early Fusion,0.12692307692307692
CDRP-bio,30,random,rand5,1,Late Fusion,0.08888888888888888
CDRP-bio,30,ranked,r0,2,CP,0.13333333333333333
CDRP-bio,30,ranked,r0,2,GE,0.0
CDRP-bio,30,ranked,r0,2,Early Fusion,0.1522875816993464
CDRP-bio,30,ranked,r0,2,Late Fusion,0.13333333333333333
CDRP-bio,30,random,rand1,2,CP,0.13333333333333333
CDRP-bio,30,random,rand1,2,GE,0.0
CDRP-bio,30,random,rand1,2,Early Fusion,0.07450980392156863
CDRP-bio,30,random,rand1,2,Late Fusion,0.17777777777777776
CDRP-bio,30,random,rand2,2,CP,0.13333333333333333
CDRP-bio,30,random,rand2,2,GE,0.027777777777777776
CDRP-bio,30,random,rand2,2,Early Fusion,0.176890756302521
CDRP-bio,30,random,rand2,2,Late Fusion,0.09374999999999999
CDRP-bio,30,random,rand3,2,CP,0.13333333333333333
CDRP-bio,30,random,rand3,2,GE,0.0
CDRP-bio,30,random,rand3,2,Early Fusion,0.09355742296918766
CDRP-bio,30,random,rand3,2,Late Fusion,0.13333333333333333
CDRP-bio,30,random,rand4,2,CP,0.13333333333333333
CDRP-bio,30,random,rand4,2,GE,0.0
CDRP-bio,30,random,rand4,2,Early Fusion,0.12117647058823529
CDRP-bio,30,random,rand4,2,Late Fusion,0.13333333333333333
CDRP-bio,30,random,rand5,2,CP,0.13333333333333333
CDRP-bio,30,random,rand5,2,GE,0.03333333333333333
CDRP-bio,30,random,rand5,2,Early Fusion,0.08148148148148149
CDRP-bio,30,random,rand5,2,Late Fusion,0.13333333333333333
CDRP-bio,30,ranked,r0,3,CP,0.125
CDRP-bio,30,ranked,r0,3,GE,0.14047619047619048
CDRP-bio,30,ranked,r0,3,Early Fusion,0.10416666666666666
CDRP-bio,30,ranked,r0,3,Late Fusion,0.12202380952380952
CDRP-bio,30,random,rand1,3,CP,0.125
CDRP-bio,30,random,rand1,3,GE,0.07692307692307693
CDRP-bio,30,random,rand1,3,Early Fusion,0.12202380952380952
CDRP-bio,30,random,rand1,3,Late Fusion,0.11979166666666666
CDRP-bio,30,random,rand2,3,CP,0.125
CDRP-bio,30,random,rand2,3,GE,0.05
CDRP-bio,30,random,rand2,3,Early Fusion,0.125
CDRP-bio,30,random,rand2,3,Late Fusion,0.12202380952380952
CDRP-bio,30,random,rand3,3,CP,0.125
CDRP-bio,30,random,rand3,3,GE,0.07111111111111111
CDRP-bio,30,random,rand3,3,Early Fusion,0.13541666666666666
CDRP-bio,30,random,rand3,3,Late Fusion,0.12777777777777777
CDRP-bio,30,random,rand4,3,CP,0.125
CDRP-bio,30,random,rand4,3,GE,0.09183673469387754
CDRP-bio,30,random,rand4,3,Early Fusion,0.10416666666666666
CDRP-bio,30,random,rand4,3,Late Fusion,0.1693452380952381
CDRP-bio,30,random,rand5,3,CP,0.125
CDRP-bio,30,random,rand5,3,GE,0.04444444444444444
CDRP-bio,30,random,rand5,3,Early Fusion,0.10416666666666666
CDRP-bio,30,random,rand5,3,Late Fusion,0.11979166666666666
CDRP-bio,30,ranked,r0,4,CP,0.13095238095238093
CDRP-bio,30,ranked,r0,4,GE,0.05641025641025642
CDRP-bio,30,ranked,r0,4,Early Fusion,0.1282051282051282
CDRP-bio,30,ranked,r0,4,Late Fusion,0.14285714285714285
CDRP-bio,30,random,rand1,4,CP,0.13095238095238093
CDRP-bio,30,random,rand1,4,GE,0.0
CDRP-bio,30,random,rand1,4,Early Fusion,0.10439560439560439
CDRP-bio,30,random,rand1,4,Late Fusion,0.11190476190476191
CDRP-bio,30,random,rand2,4,CP,0.13095238095238093
CDRP-bio,30,random,rand2,4,GE,0.007518796992481203
CDRP-bio,30,random,rand2,4,Early Fusion,0.038461538461538464
CDRP-bio,30,random,rand2,4,Late Fusion,0.06153846153846154
CDRP-bio,30,random,rand3,4,CP,0.13095238095238093
CDRP-bio,30,random,rand3,4,GE,0.03238095238095238
CDRP-bio,30,random,rand3,4,Early Fusion,0.08974358974358973
CDRP-bio,30,random,rand3,4,Late Fusion,0.11190476190476191
CDRP-bio,30,random,rand4,4,CP,0.13095238095238093
CDRP-bio,30,random,rand4,4,GE,0.008097165991902834
CDRP-bio,30,random,rand4,4,Early Fusion,0.10769230769230768
CDRP-bio,30,random,rand4,4,Late Fusion,0.11190476190476191
CDRP-bio,30,random,rand5,4,CP,0.13095238095238093
CDRP-bio,30,random,rand5,4,GE,0.0
CDRP-bio,30,random,rand5,4,Early Fusion,0.1282051282051282
CDRP-bio,30,random,rand5,4,Late Fusion,0.11282051282051284
CDRP-bio,30,ranked,r0,5,CP,0.21999999999999995
CDRP-bio,30,ranked,r0,5,GE,0.11458333333333333
CDRP-bio,30,ranked,r0,5,Early Fusion,0.16517857142857142
CDRP-bio,30,ranked,r0,5,Late Fusion,0.2529761904761904
CDRP-bio,30,random,rand1,5,CP,0.21999999999999995
CDRP-bio,30,random,rand1,5,GE,0.05333333333333333
CDRP-bio,30,random,rand1,5,Early Fusion,0.17555555555555555
CDRP-bio,30,random,rand1,5,Late Fusion,0.18666666666666665
CDRP-bio,30,random,rand2,5,CP,0.21999999999999995
CDRP-bio,30,random,rand2,5,GE,0.14285714285714285
CDRP-bio,30,random,rand2,5,Early Fusion,0.17555555555555555
CDRP-bio,30,random,rand2,5,Late Fusion,0.23229166666666667
CDRP-bio,30,random,rand3,5,CP,0.21999999999999995
CDRP-bio,30,random,rand3,5,GE,0.07291666666666666
CDRP-bio,30,random,rand3,5,Early Fusion,0.18333333333333332
CDRP-bio,30,random,rand3,5,Late Fusion,0.2333333333333333
CDRP-bio,30,random,rand4,5,CP,0.21999999999999995
CDRP-bio,30,random,rand4,5,GE,0.12916666666666665
CDRP-bio,30,random,rand4,5,Early Fusion,0.16666666666666666
CDRP-bio,30,random,rand4,5,Late Fusion,0.22777777777777775
CDRP-bio,30,random,rand5,5,CP,0.21999999999999995
CDRP-bio,30,random,rand5,5,GE,0.06862745098039215
CDRP-bio,30,random,rand5,5,Early Fusion,0.17187499999999997
CDRP-bio,30,random,rand5,5,Late Fusion,0.21078431372549017
CDRP-bio,30,ranked,r0,6,CP,0.10476190476190476
CDRP-bio,30,ranked,r0,6,GE,0.10714285714285712
