Plate,Well,Name,Concentration,isHit,Prediction_1,Neighbor_1,Distance_1,Confidence_1,Prediction_2,Neighbor_2,Distance_2,Confidence_2,Prediction_3,Neighbor_3,Distance_3,Confidence_3,Prediction_4,Neighbor_4,Distance_4,Confidence_4,Prediction_5,Neighbor_5,Distance_5,Confidence_5,Prediction_6,Neighbor_6,Distance_6,Confidence_6,Prediction_7,Neighbor_7,Distance_7,Confidence_7,Prediction_8,Neighbor_8,Distance_8,Confidence_8,Prediction_9,Neighbor_9,Distance_9,Confidence_9,Prediction_10,Neighbor_10,Distance_10,Confidence_10,Prediction_11,Neighbor_11,Distance_11,Confidence_11,Prediction_12,Neighbor_12,Distance_12,Confidence_12
2013002122,K-20,70895,2,0,DMSO,DMSO,0.0962882600641763,0.999883658962321,DNA,Gemcitabine_5,2.06211183795407,0.0014535943952469,Proteasome,MG-115_3,2.3249861114181,0.000473635894578903,mTOR,Torin1_2,2.54206804475943,0.000188925755822836,Actin,LatA_2,2.76576384175316,7.65749737887973e-05,AuroraB,ZM447439_2,2.83682082868513,5.80717513429839e-05,ER,Tunicamycin_2,2.85485168268019,5.41880387751184e-05,HDAC,Apicidin_3,3.10052586723884,2.21641738561705e-05,Hsp90,SNX-2112_4,3.34328792554661,9.99339946908211e-06,MT,EpothiloneB_7,5.08518584987153,3.67823237608844e-08,PLK,BI2536_1,5.21816259738794,2.72242003423234e-08,N/A,N/A,NaN,NaN
2013002130,O-15,715055,3,0,DMSO,DMSO,0.0963012465512302,0.999883636316097,DNA,Gemcitabine_5,1.92746296177983,0.0024728560163238,Proteasome,AclacinomycinA_4,2.23703268715213,0.000692714730271203,mTOR,Torin1_2,2.31944322217382,0.000485097567519048,Actin,LatA_2,2.61317162890973,0.000141091665771648,AuroraB,ZM447439_2,2.62423619548102,0.000134879523601145,ER,Tunicamycin_2,2.84788158586143,5.56548338387695e-05,Hsp90,SNX-2112_4,3.06146343858312,2.53794673658234e-05,HDAC,Apicidin_3,3.10366766290107,2.19264385773838e-05,MT,EpothiloneB_7,4.85983600982617,6.81865396439195e-08,PLK,BI2536_1,5.02519709581191,4.28097160431024e-08,N/A,N/A,NaN,NaN
2013002116,G-3,31741,3,0,DMSO,DMSO,0.0963140638521348,0.999883613960778,DNA,CPT_4,2.30270037317227,0.000521471901129397,mTOR,Torin1_2,2.46709450191086,0.000258320709850284,Proteasome,AclacinomycinA_4,2.51677382089007,0.000209834790813277,Actin,LatA_2,3.16637633093128,1.77375674170641e-05,AuroraB,ZM447439_2,3.17114488154676,1.74580951290335e-05,ER,Tunicamycin_2,3.21838627764202,1.49404267272175e-05,Hsp90,SNX-2112_4,3.28126672184134,1.21875485498822e-05,HDAC,Apicidin_3,3.62455074324212,3.97257690858434e-06,MT,EpothiloneB_7,5.46978317507584,1.69664454385072e-08,PLK,BI2536_1,5.58608237150976,1.37418244689487e-08,N/A,N/A,NaN,NaN
2013002122,P-4,299119,2,0,DMSO,DMSO,0.0963515529288438,0.999883548550592,DNA,Gemcitabine_5,1.91908464859559,0.00255247903367827,Proteasome,AclacinomycinA_4,2.1557297934202,0.00098228436734251,mTOR,Torin1_2,2.26703099457244,0.000608441155802317,Actin,LatA_2,2.73824106179195,8.53596735895571e-05,AuroraB,ZM447439_2,2.74293772696578,8.37876267346053e-05,ER,Tunicamycin_2,2.83363150668404,5.8789729885451e-05,Hsp90,SNX-2112_4,3.09574824920211,2.2531356010464e-05,HDAC,Apicidin_3,3.26641676247502,1.27842895524932e-05,MT,EpothiloneB_7,5.03276890747854,4.1974697190344e-08,PLK,BI2536_1,5.15761810966228,3.10367165910531e-08,N/A,N/A,NaN,NaN
2013002120,O-8,63161,3,0,DMSO,DMSO,0.0964947687841304,0.999883298347096,DNA,Gemcitabine_5,2.11081450892593,0.00118769772930556,Proteasome,AclacinomycinA_4,2.31315868020584,0.000498437386754756,mTOR,Torin1_2,2.31602990621288,0.00049229718110153,Actin,LatA_2,2.86158484360544,5.28109567153556e-05,AuroraB,ZM447439_2,2.89445882027317,4.66155756188126e-05,ER,Tunicamycin_2,3.004522789541,3.10639728234799e-05,Hsp90,SNX-2112_4,3.14906700848971,1.87952680314368e-05,HDAC,Apicidin_3,3.38473574954571,8.75439190041944e-06,MT,EpothiloneB_7,5.14764505070774,3.17436865255701e-08,PLK,BI2536_1,5.30936640901777,2.27098910017065e-08,N/A,N/A,NaN,NaN
2013002125,M-8,263220,2,0,DMSO,DMSO,0.096536135051141,0.999883225983171,DNA,Gemcitabine_5,2.24622572326352,0.000665728938700179,Proteasome,MG-115_3,2.57985426212841,0.00016168400504621,mTOR,Torin1_2,2.64248102970006,0.00012525775599888,Actin,LatA_2,2.95838427245397,3.67390197682508e-05,AuroraB,ZM447439_2,3.00764648602496,3.07170279661593e-05,ER,Tunicamycin_2,3.04839223923606,2.65715771250875e-05,HDAC,Apicidin_3,3.31546252208516,1.09224183842022e-05,Hsp90,SNX-2112_4,3.43844475470253,7.36826909514905e-06,MT,EpothiloneB_7,5.18840559203087,2.9001342580222e-08,PLK,BI2536_1,5.33871891599642,2.14925161404517e-08,N/A,N/A,NaN,NaN
2013002123,N-4,295300,3,0,DMSO,DMSO,0.0965485616590076,0.999883204236363,DNA,Gemcitabine_5,1.98849307127181,0.00195382860657261,Proteasome,AclacinomycinA_4,2.32116242028407,0.000481513157366446,mTOR,Torin1_2,2.40532863703836,0.00033555176036249,Actin,LatA_2,2.73716397814249,8.57243862472333e-05,AuroraB,ZM447439_2,2.75016576933256,8.14282361483487e-05,ER,Tunicamycin_2,2.89119201722567,4.71940035790945e-05,Hsp90,SNX-2112_4,3.16316662198337,1.79285173895966e-05,HDAC,Apicidin_3,3.19838582865315,1.59533109346301e-05,MT,EpothiloneB_7,4.975100327685,4.89563379451191e-08,PLK,BI2536_1,5.12517092073202,3.34297173615931e-08,N/A,N/A,NaN,NaN
2013002126,J-11,128606,3,0,DMSO,DMSO,0.0965930994999211,0.999883126262492,DNA,Gemcitabine_5,2.08719391184802,0.00131070355195994,Proteasome,AclacinomycinA_4,2.34960911121278,0.000425974059245851,mTOR,Torin1_2,2.41850419772088,0.000317253036512165,Actin,LatA_2,2.85431653210675,5.42991823826696e-05,AuroraB,ZM447439_2,2.88255391973582,4.87619004378976e-05,ER,Tunicamycin_2,2.94730932800577,3.82687495175628e-05,Hsp90,SNX-2112_4,3.21284326215598,1.52138324988379e-05,HDAC,Apicidin_3,3.2914595457939,1.17951578533571e-05,MT,EpothiloneB_7,5.12441204038736,3.34890288755956e-08,PLK,BI2536_1,5.26533110782753,2.47342014808953e-08,N/A,N/A,NaN,NaN
2013002129,J-11,333856,2,0,DMSO,DMSO,0.0966309360189723,0.999883059981796,DNA,CPT_4,2.31042891418832,0.000504347877473351,mTOR,Torin1_2,2.48913479906555,0.000235495751301012,Proteasome,AclacinomycinA_4,2.51445788764149,0.000211867006409915,Actin,LatA_2,3.05953973399401,2.55509978089539e-05,ER,Tunicamycin_2,3.05985174804143,2.55230815329808e-05,AuroraB,ZM447439_2,3.09009135803534,2.29751657351824e-05,Hsp90,SNX-2112_4,3.34365004562579,9.98185285945248e-06,HDAC,Apicidin_3,3.37112616141025,9.14355071730398e-06,MT,EpothiloneB_7,5.35193261322785,2.09739727584366e-08,PLK,BI2536_1,5.48814786236979,1.64184405143635e-08,N/A,N/A,NaN,NaN
2013002125,J-11,128606,2,0,DMSO,DMSO,0.0966415966117788,0.999883041300461,DNA,Gemcitabine_5,2.08085813853268,0.00134557354156516,Proteasome,MG-115_3,2.40825805918778,0.000331390110584716,mTOR,Torin1_2,2.48593674660792,0.000238671953977863,Actin,LatA_2,2.79938888146503,6.71324003596588e-05,AuroraB,ZM447439_2,2.84021100053965,5.73189729825938e-05,ER,Tunicamycin_2,2.9522992984929,3.75708859585412e-05,Hsp90,SNX-2112_4,3.27592787709578,1.23985984467421e-05,HDAC,Apicidin_3,3.27701821536478,1.23551862431531e-05,MT,EpothiloneB_7,5.04903912608455,4.02563577447743e-08,PLK,BI2536_1,5.2064282475487,2.79043031077966e-08,N/A,N/A,NaN,NaN
2013002121,E-20,689002,1,0,DMSO,DMSO,0.0966842860871358,0.999882966464016,DNA,Gemcitabine_5,1.95546282058127,0.00222186985409372,Proteasome,MG-115_3,2.27761747400117,0.000581205137243533,mTOR,Torin1_2,2.50385855977049,0.000221438072090934,Actin,LatA_2,2.67593507574564,0.0001094472868081,AuroraB,ZM447439_2,2.71957748715202,9.19223676436403e-05,ER,Tunicamycin_2,2.80952735734814,6.45367975645562e-05,HDAC,Apicidin_3,3.04428432444171,2.69593002788087e-05,Hsp90,SNX-2112_4,3.25619163984404,1.3213319150022e-05,MT,EpothiloneB_7,4.94316488715556,5.35045759745901e-08,PLK,BI2536_1,5.08193974337127,3.7076062892285e-08,N/A,N/A,NaN,NaN
2013002114,G-10,103775,1,0,DMSO,DMSO,0.0966929289181887,0.999882951307205,DNA,Gemcitabine_5,1.92539816721367,0.0024922753446229,Proteasome,AclacinomycinA_4,2.26504074692222,0.000613701609578808,mTOR,Torin1_2,2.31979184132414,0.000484369219592116,Actin,LatA_2,2.67889872889907,0.000108152075044556,AuroraB,ZM447439_2,2.68285386035423,0.000106448488015228,ER,Tunicamycin_2,2.9243823449285,4.16667236209483e-05,Hsp90,SNX-2112_4,3.05978096169799,2.55294118237102e-05,HDAC,Apicidin_3,3.231047589913,1.43360233747203e-05,MT,EpothiloneB_7,4.88902887938981,6.25323450217373e-08,PLK,BI2536_1,5.07017773551501,3.81699041924709e-08,N/A,N/A,NaN,NaN
2013002113,P-19,331208,3,0,DMSO,DMSO,0.096784034889377,0.999882791421887,DNA,Gemcitabine_5,1.98943370094704,0.00194660984172594,Proteasome,MG-115_3,2.36429061890892,0.000399934105032718,mTOR,Torin1_2,2.48035484664144,0.000244323212191814,Actin,LatA_2,2.72795669725461,8.89119333974698e-05,AuroraB,ZM447439_2,2.76102453425089,7.8015950291154e-05,ER,Tunicamycin_2,2.88456716085774,4.83914369908187e-05,HDAC,Apicidin_3,3.17868631193398,1.70261392549334e-05,Hsp90,SNX-2112_4,3.26433632654749,1.28703446095037e-05,MT,EpothiloneB_7,4.95235980194628,5.21403119623193e-08,PLK,BI2536_1,5.12014790845983,3.38251881638334e-08,N/A,N/A,NaN,NaN
2013002113,G-12,75846,3,0,DMSO,DMSO,0.0969471300022527,0.999882504679118,DNA,Gemcitabine_5,1.9874277124674,0.0019620245186291,Proteasome,AclacinomycinA_4,2.29206195021618,0.000546008762616389,mTOR,Torin1_2,2.37146312172013,0.000387817686708773,Actin,LatA_2,2.69917292892536,9.97141352270274e-05,AuroraB,ZM447439_2,2.71993830005441,9.17904703507954e-05,ER,Tunicamycin_2,2.89782743629241,4.60272886910343e-05,Hsp90,SNX-2112_4,3.09653350759328,2.24705343650163e-05,HDAC,Apicidin_3,3.13140455737918,1.9948888415219e-05,MT,EpothiloneB_7,4.89909389808542,6.07169569878831e-08,PLK,BI2536_1,5.08050284573499,3.72072011169657e-08,N/A,N/A,NaN,NaN
2013002116,E-17,62665,3,0,DMSO,DMSO,0.0969616892776476,0.999882479049445,DNA,Gemcitabine_5,2.03300034096409,0.00163635726331377,Proteasome,AclacinomycinA_4,2.31055590050312,0.00050407137040338,mTOR,Torin1_2,2.41795983951002,0.000317987939895656,Actin,LatA_2,2.66867821780759,0.000112688704167933,AuroraB,ZM447439_2,2.72456766164705,9.01166074692431e-05,ER,Tunicamycin_2,2.77877383990625,7.27627116167902e-05,HDAC,Apicidin_3,3.08604120202981,2.32990186711476e-05,Hsp90,SNX-2112_4,3.18692507197635,1.65678987082787e-05,MT,EpothiloneB_7,4.94608015387527,5.30671133912309e-08,PLK,BI2536_1,5.10694040218263,3.48991377940871e-08,N/A,N/A,NaN,NaN
2013002126,B-7,13294,3,0,DMSO,DMSO,0.0973799365940513,0.99988174049689,DNA,Gemcitabine_5,1.98870163663879,0.00195222749209568,Proteasome,MG-115_3,2.36179263045394,0.0004042452101656,mTOR,Torin1_2,2.47221610707626,0.000252817389362989,Actin,LatA_2,2.82266585063016,6.13324138196807e-05,AuroraB,ZM447439_2,2.82753527939597,6.01889067132583e-05,ER,Tunicamycin_2,2.92933884702976,4.09045486618589e-05,Hsp90,SNX-2112_4,3.28703362597499,1.19638806769677e-05,HDAC,Apicidin_3,3.28717306439445,1.19585261791762e-05,MT,EpothiloneB_7,5.07426634850201,3.77843652235875e-08,PLK,BI2536_1,5.19971800546255,2.83050174665007e-08,N/A,N/A,NaN,NaN
2013002116,O-9,45291,3,0,DMSO,DMSO,0.0973918164361444,0.999881719454547,DNA,Gemcitabine_5,2.09398933152557,0.00127420050241417,Proteasome,AclacinomycinA_4,2.35554239971779,0.000415245731326926,mTOR,Torin1_2,2.38388438789693,0.000367727246211987,Actin,LatA_2,2.85769375647372,5.36021308241202e-05,AuroraB,ZM447439_2,2.88566965419749,4.81898732100545e-05,ER,Tunicamycin_2,3.02896063115401,2.84635887041787e-05,Hsp90,SNX-2112_4,3.16385560329047,1.78873342746138e-05,HDAC,Apicidin_3,3.34055595696824,1.0080952504872e-05,MT,EpothiloneB_7,5.11815140437537,3.39843289070785e-08,PLK,BI2536_1,5.28356325816523,2.38645447725997e-08,N/A,N/A,NaN,NaN
2013002120,C-12,76747,3,0,DMSO,DMSO,0.097396596286196,0.99988171098716,DNA,CPT_4,2.13253356502547,0.00108389734262561,mTOR,Torin1_2,2.29463794156472,0.000539962037078533,Proteasome,AclacinomycinA_4,2.30836305085297,0.000508868389644006,AuroraB,ZM447439_2,2.9309650644589,4.06578667206127e-05,Actin,LatA_2,2.93133789393172,4.06015513936872e-05,ER,Tunicamycin_2,3.04722080509762,2.66814748922389e-05,Hsp90,SNX-2112_4,3.07383068056844,2.4307278531814e-05,HDAC,Apicidin_3,3.34383974676054,9.97580938673721e-06,MT,EpothiloneB_7,5.2461241544385,2.57038619330168e-08,PLK,BI2536_1,5.36710627436908,2.03993323374491e-08,N/A,N/A,NaN,NaN
2013002122,E-20,689002,2,0,DMSO,DMSO,0.0974644181957846,0.999881590779919,DNA,Gemcitabine_5,2.14194176399081,0.00104156754136192,Proteasome,AclacinomycinA_4,2.4302685223945,0.000301797839081879,mTOR,Torin1_2,2.46368955010317,0.000262049952649579,Actin,LatA_2,2.88559314697913,4.82038309099514e-05,AuroraB,ZM447439_2,2.92501713457795,4.15682187932641e-05,ER,Tunicamycin_2,2.96880340166304,3.53621149520884e-05,Hsp90,SNX-2112_4,3.26079549798102,1.30182571697928e-05,HDAC,Apicidin_3,3.30855859888492,1.11663521416834e-05,MT,EpothiloneB_7,5.1479932836238,3.17185791434826e-08,PLK,BI2536_1,5.31041037432293,2.26649364847845e-08,N/A,N/A,NaN,NaN
2013002124,E-19,99925,1,0,DMSO,DMSO,0.0974755195261209,0.999881571092867,DNA,Gemcitabine_5,2.0840566709862,0.00132786842711199,Proteasome,AclacinomycinA_4,2.33878004189565,0.000446296959118353,mTOR,Torin1_2,2.38194150053829,0.000370796733895634,Actin,LatA_2,2.79847802223048,6.73710336142624e-05,AuroraB,ZM447439_2,2.84650731714235,5.59490613696e-05,ER,Tunicamycin_2,2.91130479377188,4.37541855215813e-05,Hsp90,SNX-2112_4,3.15311568855531,1.85416435072636e-05,HDAC,Apicidin_3,3.23756110349069,1.40355935790109e-05,MT,EpothiloneB_7,5.07357665207502,3.78490100466485e-08,PLK,BI2536_1,5.25113190639831,2.54454336421565e-08,N/A,N/A,NaN,NaN
2013002122,D-3,101789,2,0,DMSO,DMSO,0.0974763113405203,0.999881569688547,DNA,Gemcitabine_5,2.00851369313815,0.00180507049910752,Proteasome,AclacinomycinA_4,2.28335050422294,0.000566970684104331,mTOR,Torin1_2,2.31284419979563,0.000499114639814943,Actin,LatA_2,2.74810260512779,8.20944212875114e-05,AuroraB,ZM447439_2,2.77199028307488,7.47244680003433e-05,ER,Tunicamycin_2,2.97444527716901,3.46408020907646e-05,Hsp90,SNX-2112_4,3.10735499636898,2.16511198332324e-05,HDAC,Apicidin_3,3.28133976289723,1.21846879556528e-05,MT,EpothiloneB_7,5.02721064537017,4.25854163683897e-08,PLK,BI2536_1,5.19479037977801,2.86051433144737e-08,N/A,N/A,NaN,NaN
2013002116,G-20,128751,3,0,DMSO,DMSO,0.097588455661628,0.999881370634688,DNA,Gemcitabine_5,2.10095882765721,0.00123770562750735,Proteasome,AclacinomycinA_4,2.35410239431246,0.000417823327050115,mTOR,Torin1_2,2.38324788552049,0.000368729907695132,Actin,LatA_2,2.75710957715281,7.92282857396502e-05,AuroraB,ZM447439_2,2.79877149183559,6.72940489233733e-05,ER,Tunicamycin_2,2.9205541978113,4.22661754899344e-05,Hsp90,SNX-2112_4,3.16530053567424,1.7801311009879e-05,HDAC,Apicidin_3,3.22650685140456,1.45496310923981e-05,MT,EpothiloneB_7,5.02065176562422,4.33221616660919e-08,PLK,BI2536_1,5.19480984405342,2.86039477653839e-08,N/A,N/A,NaN,NaN
2013002129,C-16,-1,2,0,DMSO,DMSO,0.0976052791693624,0.999881340745765,DNA,Gemcitabine_5,2.21181064006812,0.000772369992698853,Proteasome,MG-115_3,2.54357213578872,0.000187753599833436,mTOR,Torin1_2,2.62279960966169,0.000135669552648774,Actin,LatA_2,2.98728097390897,3.30605258519723e-05,AuroraB,ZM447439_2,3.02717830846214,2.86447053905887e-05,ER,Tunicamycin_2,3.0417904525156,2.71978385756396e-05,HDAC,Apicidin_3,3.36001244177691,9.47385034284786e-06,Hsp90,SNX-2112_4,3.44376793901266,7.24274351565644e-06,MT,EpothiloneB_7,5.25315184320169,2.53423866580432e-08,PLK,BI2536_1,5.38596943876023,1.97128020045382e-08,N/A,N/A,NaN,NaN
2013002125,H-16,163910,2,0,DMSO,DMSO,0.097639262972,0.999881280347644,DNA,Gemcitabine_5,2.1581759875091,0.000972099430206082,mTOR,Torin1_2,2.3318493531106,0.00045982445631499,Proteasome,AclacinomycinA_4,2.34706330241265,0.000430664469978982,Actin,LatA_2,2.89028517644777,4.73559355271456e-05,AuroraB,ZM447439_2,2.90695002060933,4.44748190253686e-05,ER,Tunicamycin_2,2.96756025390227,3.55233083698694e-05,Hsp90,SNX-2112_4,3.08290327263957,2.35535152124756e-05,HDAC,Apicidin_3,3.24074366729038,1.389129322518e-05,MT,EpothiloneB_7,5.18030970576343,2.95160782785282e-08,PLK,BI2536_1,5.31732090005607,2.23704505757314e-08,N/A,N/A,NaN,NaN
2013002124,E-17,91340,1,0,DMSO,DMSO,0.0976516498827206,0.999881258325559,DNA,Gemcitabine_5,2.09505769942088,0.00126854540530395,Proteasome,AclacinomycinA_4,2.34052393336809,0.000442958224434765,mTOR,Torin1_2,2.4015647290646,0.000340979963802687,Actin,LatA_2,2.75112367293882,8.11209191754811e-05,AuroraB,ZM447439_2,2.80979398720843,6.44699676375874e-05,ER,Tunicamycin_2,2.86906650908454,5.13255313694388e-05,HDAC,Apicidin_3,3.13439583582856,1.9748001829157e-05,Hsp90,SNX-2112_4,3.22614016613376,1.45670326958339e-05,MT,EpothiloneB_7,5.04453357705465,4.07220212405638e-08,PLK,BI2536_1,5.19708217708277,2.84649465819623e-08,N/A,N/A,NaN,NaN
2013002128,N-12,60387,1,0,DMSO,DMSO,0.0977986783932993,0.999880996632634,DNA,Gemcitabine_5,2.11986715906698,0.00114337928148368,Proteasome,AclacinomycinA_4,2.34310687589784,0.000438059481528691,mTOR,Torin1_2,2.39587348234736,0.000349361492391985,Actin,LatA_2,2.8366267901954,5.81151168606397e-05,AuroraB,ZM447439_2,2.87054948158731,5.10365643038648e-05,ER,Tunicamycin_2,2.88946657035701,4.75026664429761e-05,Hsp90,SNX-2112_4,3.19180425401687,1.63030982337004e-05,HDAC,Apicidin_3,3.22590935541725,1.4577997897079e-05,MT,EpothiloneB_7,5.13102825677898,3.29773130975479e-08,PLK,BI2536_1,5.28679413982333,2.37152664501834e-08,N/A,N/A,NaN,NaN
2013002128,M-8,-1,1,0,DMSO,DMSO,0.0978285760444647,0.999880943351105,DNA,Gemcitabine_5,2.20686870063718,0.000788990093393644,Proteasome,MG-115_3,2.48596958315653,0.000238639119440927,mTOR,Torin1_2,2.56321241020425,0.000173133307322121,Actin,LatA_2,2.93254680856851,4.04195699276043e-05,AuroraB,ZM447439_2,2.97801040526737,3.4193492665305e-05,ER,Tunicamycin_2,2.99220724186134,3.24756464247371e-05,HDAC,Apicidin_3,3.28030063136804,1.22254599053135e-05,Hsp90,SNX-2112_4,3.34628837317088,9.89814455176861e-06,MT,EpothiloneB_7,5.20315858338558,2.80984624700591e-08,PLK,BI2536_1,5.33034689818857,2.18302918201478e-08,N/A,N/A,NaN,NaN
2013002126,M-22,163443,3,0,DMSO,DMSO,0.0978464195702777,0.999880911540752,DNA,Gemcitabine_5,2.19238950120707,0.000839689138225876,mTOR,Torin1_2,2.46177290321847,0.000264174070385323,Proteasome,AclacinomycinA_4,2.49462989855889,0.000230142454382521,Actin,LatA_2,2.96125444268205,3.63536947084391e-05,AuroraB,ZM447439_2,2.98617344721043,3.31936662792427e-05,ER,Tunicamycin_2,3.09737585971404,2.24055130985234e-05,Hsp90,SNX-2112_4,3.30083648366756,1.14458450589302e-05,HDAC,Apicidin_3,3.46210419075963,6.82542029733192e-06,MT,EpothiloneB_7,5.21496467222922,2.74069782155959e-08,PLK,BI2536_1,5.37587031303918,2.00767682584039e-08,N/A,N/A,NaN,NaN
2013002125,D-18,341196,2,0,DMSO,DMSO,0.0978954544709404,0.999880824082514,DNA,Gemcitabine_5,2.13134507376793,0.00108935490048791,Proteasome,AclacinomycinA_4,2.42678630368007,0.000306287641108955,mTOR,Torin1_2,2.46097272266279,0.000265066039353709,Actin,LatA_2,2.83509252186245,5.84595579663846e-05,AuroraB,ZM447439_2,2.866047638004,5.19193901831088e-05,ER,Tunicamycin_2,2.95288162002331,3.74903774301052e-05,Hsp90,SNX-2112_4,3.25107979427848,1.34336088728637e-05,HDAC,Apicidin_3,3.25783083314422,1.3143510131562e-05,MT,EpothiloneB_7,5.10773017710894,3.48335142716495e-08,PLK,BI2536_1,5.24658933891472,2.56796816849709e-08,N/A,N/A,NaN,NaN
2013002114,C-21,79538,1,0,DMSO,DMSO,0.0980797101913304,0.999880494897036,DNA,Gemcitabine_5,1.91703798780102,0.00257225706032013,Proteasome,AclacinomycinA_4,2.19190975853319,0.000841421111847889,mTOR,Torin1_2,2.33006851470873,0.000463367624612951,Actin,LatA_2,2.54683717709617,0.000185235433242631,AuroraB,ZM447439_2,2.60511237185975,0.000145805586098262,ER,Tunicamycin_2,2.75936708513168,7.852677782775e-05,HDAC,Apicidin_3,3.01272478241882,3.01624099721969e-05,Hsp90,SNX-2112_4,3.08392300394119,2.34704754824574e-05,MT,EpothiloneB_7,4.83249174548901,7.40472754614611e-08,PLK,BI2536_1,4.99381239956271,4.65280916727965e-08,N/A,N/A,NaN,NaN
2013002130,M-3,6396,3,0,DMSO,DMSO,0.0980810469543707,0.999880492505648,DNA,Gemcitabine_5,1.99269018248547,0.00192180822151515,Proteasome,AclacinomycinA_4,2.28831397598705,0.00055492996970193,mTOR,Torin1_2,2.32619343834236,0.000471175725643738,AuroraB,ZM447439_2,2.81820366812405,6.24010055452511e-05,Actin,LatA_2,2.83561827272586,5.83412787909221e-05,ER,Tunicamycin_2,3.04207031143138,2.71709527904574e-05,Hsp90,SNX-2112_4,3.05024519771785,2.63987496741922e-05,HDAC,Apicidin_3,3.32654109415645,1.05424196698859e-05,MT,EpothiloneB_7,5.08911751661107,3.64310319848332e-08,PLK,BI2536_1,5.23239635566034,2.64333276366099e-08,N/A,N/A,NaN,NaN
2013002121,J-17,211340,1,0,DMSO,DMSO,0.0980904990665797,0.999880475595089,DNA,Gemcitabine_5,2.1494086075721,0.00100906760355272,Proteasome,MG-115_3,2.53326996848419,0.000195937850931882,mTOR,Torin1_2,2.6134927166142,0.000140907229435111,Actin,LatA_2,2.93775057509647,3.96464157532434e-05,AuroraB,ZM447439_2,2.96236217465588,3.62062484390161e-05,ER,Tunicamycin_2,3.08183376783362,2.36409832267955e-05,HDAC,Apicidin_3,3.35170263575449,9.72854090575374e-06,Hsp90,SNX-2112_4,3.40425758634072,8.22412440816348e-06,MT,EpothiloneB_7,5.18383988402369,2.92898168514331e-08,PLK,BI2536_1,5.31851850416947,2.23199574086148e-08,N/A,N/A,NaN,NaN
2013002123,I-4,46492,3,0,DMSO,DMSO,0.098109320941602,0.999880441914495,DNA,Gemcitabine_5,1.96591625372767,0.00213387734000628,Proteasome,AclacinomycinA_4,2.19022429876273,0.000847533907624916,mTOR,Torin1_2,2.28258767153365,0.000568844239198702,Actin,LatA_2,2.72032792274171,9.16483348759066e-05,AuroraB,ZM447439_2,2.73665010084186,8.58991171366679e-05,ER,Tunicamycin_2,2.85131653333383,5.49267021939161e-05,Hsp90,SNX-2112_4,3.06716081131898,2.48789641365019e-05,HDAC,Apicidin_3,3.20668410864114,1.55240921131608e-05,MT,EpothiloneB_7,5.03497274085985,4.17359039617159e-08,PLK,BI2536_1,5.17766270666787,2.96873046642654e-08,N/A,N/A,NaN,NaN
2013002120,O-16,98938,3,0,DMSO,DMSO,0.0983009428262384,0.999880098502693,DNA,Gemcitabine_5,2.06335388769473,0.00144620729921636,Proteasome,AclacinomycinA_4,2.34113086089899,0.000441801896356344,mTOR,Torin1_2,2.42038714522103,0.000314724679515449,Actin,LatA_2,2.73872567006902,8.51960380724854e-05,AuroraB,ZM447439_2,2.77983047278868,7.24621004609001e-05,ER,Tunicamycin_2,2.86932203411216,5.12756131831188e-05,HDAC,Apicidin_3,3.11044709065321,2.14232356020935e-05,Hsp90,SNX-2112_4,3.18073936814943,1.69106279223617e-05,MT,EpothiloneB_7,5.01513810124911,4.39554859918003e-08,PLK,BI2536_1,5.16872131505259,3.02777634649758e-08,N/A,N/A,NaN,NaN
2013002124,M-15,81915,1,0,DMSO,DMSO,0.0983298695541829,0.999880046580416,DNA,Gemcitabine_5,2.15200461283494,0.000997988154588003,mTOR,Torin1_2,2.33765366052334,0.000448467197363053,Proteasome,AclacinomycinA_4,2.35149981267029,0.00042252464013516,Actin,LatA_2,2.88064206000061,4.91166251290891e-05,AuroraB,ZM447439_2,2.89429199128574,4.66449247881599e-05,ER,Tunicamycin_2,3.00516507552652,3.09922625592881e-05,Hsp90,SNX-2112_4,3.08095016652891,2.37134984481311e-05,HDAC,Apicidin_3,3.24823722249655,1.35578202826321e-05,MT,EpothiloneB_7,5.17823244558996,2.96503088694029e-08,PLK,BI2536_1,5.31634964713871,2.24114833602786e-08,N/A,N/A,NaN,NaN
2013002119,E-11,22806,2,0,DMSO,DMSO,0.0983647247524092,0.999879983988262,DNA,Gemcitabine_5,2.00102076982184,0.00185957227083335,Proteasome,AclacinomycinA_4,2.19386832352528,0.000834370897387856,mTOR,Torin1_2,2.24109884300208,0.00068064931767765,Actin,LatA_2,2.70726042211393,9.65455792405671e-05,AuroraB,ZM447439_2,2.73420766270686,8.67345186203382e-05,ER,Tunicamycin_2,2.9391458801303,3.9441917693262e-05,Hsp90,SNX-2112_4,3.03724649646683,2.76387023478011e-05,HDAC,Apicidin_3,3.21081766400992,1.53151222603457e-05,MT,EpothiloneB_7,5.02805374621947,4.24919461002512e-08,PLK,BI2536_1,5.1599849373132,3.08725222657747e-08,N/A,N/A,NaN,NaN
