bead_batch,bead_revision,bead_set,cell_id,count_cv,count_mean,det_mode,det_plate,det_well,inf_model,mfc_plate_name,pert_dose,pert_dose_unit,pert_id,pert_id_vendor,pert_idose,pert_iname_x,pert_itime,pert_mfc_desc,pert_mfc_id,pert_time,pert_time_unit,pert_type_x,pert_vehicle,pool_id,provenance_code,qc_f_logp,qc_iqr,qc_slope,rna_plate,rna_well,x_amount_mg,x_annotation,x_avg_mol_weight,x_mg_per_ml,x_mmoles_per_liter,x_purity,x_smiles,x_volume_ul,pert_plate,batch,nearest_dose,brew_prefix,group_id,nsig,cc_q75,tas_q75,pert_iname_y,pert_type_y,moa,pert_id_dose,pert_type,control_type,Compound_Category
b25,r2,"dp52,dp53",A549,26,43,duo,REP.A020_A549_24H_X1_B25,F06,mlr12k,AB00016188,0.0411523,um,BRD-K85751432,HY-14691,0.04 uM,refametinib,24 h,REFAMETINIB,BRD-K85751432-001-03-3,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.5,7.76,55,REP.A020_A549_24H_X1,F06,0.0,ACCEPT,572.337,0.023553,0.0411523,95.47,COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(C[C@H](O)CO)CC1,13,REP.A020,REP.A,0.04,REP.A020_A549_24H,REP.A020_A549_24H:F06,6,0.4575,0.46756625,refametinib,trt_cp,MEK inhibitor,BRD-K85751432_0.04,trt,,MEK inhibitor
b25,r2,"dp52,dp53",A549,26,52,duo,REP.A020_A549_24H_X1_B25,O13,mlr12k,AB00016188,10.0,um,BRD-K49456274,HY-16526,10 uM,pilaralisib,24 h,XL-147,BRD-K49456274-001-01-9,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,5.7,9.01,57,REP.A020_A549_24H_X1,O13,0.07,ACCEPT,541.0219999999999,5.41022,10.0,95.08,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1,13,REP.A020,REP.A,10.0,REP.A020_A549_24H,REP.A020_A549_24H:O13,6,0.2275,0.2407475,pilaralisib,trt_cp,PI3K inhibitor,BRD-K49456274_10,trt,,PI3K inhibitor
b25,r2,"dp52,dp53",A549,25,56,duo,REP.A020_A549_24H_X1_B25,O14,mlr12k,AB00016188,3.33333,um,BRD-K49456274,HY-16526,3.33 uM,pilaralisib,24 h,XL-147,BRD-K49456274-001-01-9,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.1,8.74,56,REP.A020_A549_24H_X1,O14,0.023,ACCEPT,541.0219999999999,1.80341,3.33333,95.08,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1,13,REP.A020,REP.A,3.33,REP.A020_A549_24H,REP.A020_A549_24H:O14,6,0.2275,0.2407475,pilaralisib,trt_cp,PI3K inhibitor,BRD-K49456274_3.33,trt,,PI3K inhibitor
b25,r2,"dp52,dp53",A549,28,39,duo,REP.A020_A549_24H_X1_B25,O15,mlr12k,AB00016188,1.11111,um,BRD-K49456274,HY-16526,1.11 uM,pilaralisib,24 h,XL-147,BRD-K49456274-001-01-9,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.1,8.91,56,REP.A020_A549_24H_X1,O15,0.008,ACCEPT,541.0219999999999,0.601136,1.11111,95.08,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1,13,REP.A020,REP.A,1.11,REP.A020_A549_24H,REP.A020_A549_24H:O15,6,0.2275,0.2407475,pilaralisib,trt_cp,PI3K inhibitor,BRD-K49456274_1.11,trt,,PI3K inhibitor
b25,r2,"dp52,dp53",A549,27,44,duo,REP.A020_A549_24H_X1_B25,O16,mlr12k,AB00016188,0.37037,um,BRD-K49456274,HY-16526,0.37 uM,pilaralisib,24 h,XL-147,BRD-K49456274-001-01-9,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.3,7.5,54,REP.A020_A549_24H_X1,O16,0.003,ACCEPT,541.0219999999999,0.200379,0.37037,95.08,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1,13,REP.A020,REP.A,0.37,REP.A020_A549_24H,REP.A020_A549_24H:O16,6,0.2275,0.2407475,pilaralisib,trt_cp,PI3K inhibitor,BRD-K49456274_0.37,trt,,PI3K inhibitor
b25,r2,"dp52,dp53",A549,27,46,duo,REP.A020_A549_24H_X1_B25,O17,mlr12k,AB00016188,0.123457,um,BRD-K49456274,HY-16526,0.12 uM,pilaralisib,24 h,XL-147,BRD-K49456274-001-01-9,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.4,7.8,55,REP.A020_A549_24H_X1,O17,0.001,ACCEPT,541.0219999999999,0.0667928,0.123457,95.08,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1,13,REP.A020,REP.A,0.12,REP.A020_A549_24H,REP.A020_A549_24H:O17,6,0.2275,0.2407475,pilaralisib,trt_cp,PI3K inhibitor,BRD-K49456274_0.12,trt,,PI3K inhibitor
b25,r2,"dp52,dp53",A549,25,58,duo,REP.A020_A549_24H_X1_B25,O18,mlr12k,AB00016188,0.0411523,um,BRD-K49456274,HY-16526,0.04 uM,pilaralisib,24 h,XL-147,BRD-K49456274-001-01-9,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.5,8.04,54,REP.A020_A549_24H_X1,O18,0.0,ACCEPT,541.0219999999999,0.0222643,0.0411523,95.08,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1,13,REP.A020,REP.A,0.04,REP.A020_A549_24H,REP.A020_A549_24H:O18,6,0.2275,0.2407475,pilaralisib,trt_cp,PI3K inhibitor,BRD-K49456274_0.04,trt,,PI3K inhibitor
b25,r2,"dp52,dp53",A549,28,47,duo,REP.A020_A549_24H_X2_B25,F01,mlr12k,AB00016188,10.0,um,BRD-K85751432,HY-14691,10 uM,refametinib,24 h,REFAMETINIB,BRD-K85751432-001-03-3,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,5.7,10.35,59,REP.A020_A549_24H_X2,F01,0.074,ACCEPT,572.337,5.72337,10.0,95.47,COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(C[C@H](O)CO)CC1,13,REP.A020,REP.A,10.0,REP.A020_A549_24H,REP.A020_A549_24H:F01,6,0.4575,0.46756625,refametinib,trt_cp,MEK inhibitor,BRD-K85751432_10,trt,,MEK inhibitor
b25,r2,"dp52,dp53",A549,28,42,duo,REP.A020_A549_24H_X2_B25,F02,mlr12k,AB00016188,3.33333,um,BRD-K85751432,HY-14691,3.33 uM,refametinib,24 h,REFAMETINIB,BRD-K85751432-001-03-3,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,7.3,7.6,56,REP.A020_A549_24H_X2,F02,0.025,ACCEPT,572.337,1.90779,3.33333,95.47,COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(C[C@H](O)CO)CC1,13,REP.A020,REP.A,3.33,REP.A020_A549_24H,REP.A020_A549_24H:F02,6,0.4575,0.46756625,refametinib,trt_cp,MEK inhibitor,BRD-K85751432_3.33,trt,,MEK inhibitor
b25,r2,"dp52,dp53",A549,30,38,duo,REP.A020_A549_24H_X2_B25,F03,mlr12k,AB00016188,1.11111,um,BRD-K85751432,HY-14691,1.11 uM,refametinib,24 h,REFAMETINIB,BRD-K85751432-001-03-3,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,5.8,8.69,58,REP.A020_A549_24H_X2,F03,0.008,ACCEPT,572.337,0.63593,1.11111,95.47,COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(C[C@H](O)CO)CC1,13,REP.A020,REP.A,1.11,REP.A020_A549_24H,REP.A020_A549_24H:F03,6,0.4575,0.46756625,refametinib,trt_cp,MEK inhibitor,BRD-K85751432_1.11,trt,,MEK inhibitor
b25,r2,"dp52,dp53",A549,29,39,duo,REP.A020_A549_24H_X2_B25,F04,mlr12k,AB00016188,0.37037,um,BRD-K85751432,HY-14691,0.37 uM,refametinib,24 h,REFAMETINIB,BRD-K85751432-001-03-3,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.6,8.02,55,REP.A020_A549_24H_X2,F04,0.003,ACCEPT,572.337,0.211977,0.37037,95.47,COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(C[C@H](O)CO)CC1,13,REP.A020,REP.A,0.37,REP.A020_A549_24H,REP.A020_A549_24H:F04,6,0.4575,0.46756625,refametinib,trt_cp,MEK inhibitor,BRD-K85751432_0.37,trt,,MEK inhibitor
b25,r2,"dp52,dp53",A549,28,39,duo,REP.A020_A549_24H_X2_B25,F05,mlr12k,AB00016188,0.123457,um,BRD-K85751432,HY-14691,0.12 uM,refametinib,24 h,REFAMETINIB,BRD-K85751432-001-03-3,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,5.9,8.28,56,REP.A020_A549_24H_X2,F05,0.001,ACCEPT,572.337,0.0706589,0.123457,95.47,COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(C[C@H](O)CO)CC1,13,REP.A020,REP.A,0.12,REP.A020_A549_24H,REP.A020_A549_24H:F05,6,0.4575,0.46756625,refametinib,trt_cp,MEK inhibitor,BRD-K85751432_0.12,trt,,MEK inhibitor
b25,r2,"dp52,dp53",A549,29,39,duo,REP.A020_A549_24H_X2_B25,F06,mlr12k,AB00016188,0.0411523,um,BRD-K85751432,HY-14691,0.04 uM,refametinib,24 h,REFAMETINIB,BRD-K85751432-001-03-3,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.9,7.54,55,REP.A020_A549_24H_X2,F06,0.0,ACCEPT,572.337,0.023553,0.0411523,95.47,COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(C[C@H](O)CO)CC1,13,REP.A020,REP.A,0.04,REP.A020_A549_24H,REP.A020_A549_24H:F06,6,0.4575,0.46756625,refametinib,trt_cp,MEK inhibitor,BRD-K85751432_0.04,trt,,MEK inhibitor
b25,r2,"dp52,dp53",A549,26,57,duo,REP.A020_A549_24H_X2_B25,O13,mlr12k,AB00016188,10.0,um,BRD-K49456274,HY-16526,10 uM,pilaralisib,24 h,XL-147,BRD-K49456274-001-01-9,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.3,9.21,57,REP.A020_A549_24H_X2,O13,0.07,ACCEPT,541.0219999999999,5.41022,10.0,95.08,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1,13,REP.A020,REP.A,10.0,REP.A020_A549_24H,REP.A020_A549_24H:O13,6,0.2275,0.2407475,pilaralisib,trt_cp,PI3K inhibitor,BRD-K49456274_10,trt,,PI3K inhibitor
b25,r2,"dp52,dp53",A549,26,45,duo,REP.A020_A549_24H_X2_B25,O14,mlr12k,AB00016188,3.33333,um,BRD-K49456274,HY-16526,3.33 uM,pilaralisib,24 h,XL-147,BRD-K49456274-001-01-9,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,5.9,9.32,58,REP.A020_A549_24H_X2,O14,0.023,ACCEPT,541.0219999999999,1.80341,3.33333,95.08,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1,13,REP.A020,REP.A,3.33,REP.A020_A549_24H,REP.A020_A549_24H:O14,6,0.2275,0.2407475,pilaralisib,trt_cp,PI3K inhibitor,BRD-K49456274_3.33,trt,,PI3K inhibitor
b25,r2,"dp52,dp53",A549,26,44,duo,REP.A020_A549_24H_X2_B25,O15,mlr12k,AB00016188,1.11111,um,BRD-K49456274,HY-16526,1.11 uM,pilaralisib,24 h,XL-147,BRD-K49456274-001-01-9,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,5.6,9.87,59,REP.A020_A549_24H_X2,O15,0.008,ACCEPT,541.0219999999999,0.601136,1.11111,95.08,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1,13,REP.A020,REP.A,1.11,REP.A020_A549_24H,REP.A020_A549_24H:O15,6,0.2275,0.2407475,pilaralisib,trt_cp,PI3K inhibitor,BRD-K49456274_1.11,trt,,PI3K inhibitor
b25,r2,"dp52,dp53",A549,25,55,duo,REP.A020_A549_24H_X2_B25,O16,mlr12k,AB00016188,0.37037,um,BRD-K49456274,HY-16526,0.37 uM,pilaralisib,24 h,XL-147,BRD-K49456274-001-01-9,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.4,8.47,57,REP.A020_A549_24H_X2,O16,0.003,ACCEPT,541.0219999999999,0.200379,0.37037,95.08,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1,13,REP.A020,REP.A,0.37,REP.A020_A549_24H,REP.A020_A549_24H:O16,6,0.2275,0.2407475,pilaralisib,trt_cp,PI3K inhibitor,BRD-K49456274_0.37,trt,,PI3K inhibitor
b25,r2,"dp52,dp53",A549,25,56,duo,REP.A020_A549_24H_X2_B25,O17,mlr12k,AB00016188,0.123457,um,BRD-K49456274,HY-16526,0.12 uM,pilaralisib,24 h,XL-147,BRD-K49456274-001-01-9,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.5,7.98,56,REP.A020_A549_24H_X2,O17,0.001,ACCEPT,541.0219999999999,0.0667928,0.123457,95.08,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1,13,REP.A020,REP.A,0.12,REP.A020_A549_24H,REP.A020_A549_24H:O17,6,0.2275,0.2407475,pilaralisib,trt_cp,PI3K inhibitor,BRD-K49456274_0.12,trt,,PI3K inhibitor
b25,r2,"dp52,dp53",A549,26,47,duo,REP.A020_A549_24H_X2_B25,O18,mlr12k,AB00016188,0.0411523,um,BRD-K49456274,HY-16526,0.04 uM,pilaralisib,24 h,XL-147,BRD-K49456274-001-01-9,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.3,8.87,57,REP.A020_A549_24H_X2,O18,0.0,ACCEPT,541.0219999999999,0.0222643,0.0411523,95.08,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1,13,REP.A020,REP.A,0.04,REP.A020_A549_24H,REP.A020_A549_24H:O18,6,0.2275,0.2407475,pilaralisib,trt_cp,PI3K inhibitor,BRD-K49456274_0.04,trt,,PI3K inhibitor
b29,r2,"dp52,dp53",A549,29,26,duo,REP.A020_A549_24H_X3_B29,F02,mlr12k,AB00016188,3.33333,um,BRD-K85751432,HY-14691,3.33 uM,refametinib,24 h,REFAMETINIB,BRD-K85751432-001-03-3,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.8,8.35,55,REP.A020_A549_24H_X3,F02,0.025,ACCEPT,572.337,1.90779,3.33333,95.47,COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(C[C@H](O)CO)CC1,13,REP.A020,REP.A,3.33,REP.A020_A549_24H,REP.A020_A549_24H:F02,6,0.4575,0.46756625,refametinib,trt_cp,MEK inhibitor,BRD-K85751432_3.33,trt,,MEK inhibitor
b29,r2,"dp52,dp53",A549,26,66,duo,REP.A020_A549_24H_X3_B29,F03,mlr12k,AB00016188,1.11111,um,BRD-K85751432,HY-14691,1.11 uM,refametinib,24 h,REFAMETINIB,BRD-K85751432-001-03-3,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,7.5,9.92,63,REP.A020_A549_24H_X3,F03,0.008,ACCEPT,572.337,0.63593,1.11111,95.47,COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(C[C@H](O)CO)CC1,13,REP.A020,REP.A,1.11,REP.A020_A549_24H,REP.A020_A549_24H:F03,6,0.4575,0.46756625,refametinib,trt_cp,MEK inhibitor,BRD-K85751432_1.11,trt,,MEK inhibitor
b29,r2,"dp52,dp53",A549,26,72,duo,REP.A020_A549_24H_X3_B29,F04,mlr12k,AB00016188,0.37037,um,BRD-K85751432,HY-14691,0.37 uM,refametinib,24 h,REFAMETINIB,BRD-K85751432-001-03-3,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.9,8.08,56,REP.A020_A549_24H_X3,F04,0.003,ACCEPT,572.337,0.211977,0.37037,95.47,COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(C[C@H](O)CO)CC1,13,REP.A020,REP.A,0.37,REP.A020_A549_24H,REP.A020_A549_24H:F04,6,0.4575,0.46756625,refametinib,trt_cp,MEK inhibitor,BRD-K85751432_0.37,trt,,MEK inhibitor
b29,r2,"dp52,dp53",A549,26,68,duo,REP.A020_A549_24H_X3_B29,F05,mlr12k,AB00016188,0.123457,um,BRD-K85751432,HY-14691,0.12 uM,refametinib,24 h,REFAMETINIB,BRD-K85751432-001-03-3,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.9,8.75,56,REP.A020_A549_24H_X3,F05,0.001,ACCEPT,572.337,0.0706589,0.123457,95.47,COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(C[C@H](O)CO)CC1,13,REP.A020,REP.A,0.12,REP.A020_A549_24H,REP.A020_A549_24H:F05,6,0.4575,0.46756625,refametinib,trt_cp,MEK inhibitor,BRD-K85751432_0.12,trt,,MEK inhibitor
b29,r2,"dp52,dp53",A549,28,58,duo,REP.A020_A549_24H_X3_B29,F06,mlr12k,AB00016188,0.0411523,um,BRD-K85751432,HY-14691,0.04 uM,refametinib,24 h,REFAMETINIB,BRD-K85751432-001-03-3,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.6,9.2,57,REP.A020_A549_24H_X3,F06,0.0,ACCEPT,572.337,0.023553,0.0411523,95.47,COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(C[C@H](O)CO)CC1,13,REP.A020,REP.A,0.04,REP.A020_A549_24H,REP.A020_A549_24H:F06,6,0.4575,0.46756625,refametinib,trt_cp,MEK inhibitor,BRD-K85751432_0.04,trt,,MEK inhibitor
b29,r2,"dp52,dp53",A549,26,86,duo,REP.A020_A549_24H_X3_B29,O13,mlr12k,AB00016188,10.0,um,BRD-K49456274,HY-16526,10 uM,pilaralisib,24 h,XL-147,BRD-K49456274-001-01-9,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,7.1,9.93,56,REP.A020_A549_24H_X3,O13,0.07,ACCEPT,541.0219999999999,5.41022,10.0,95.08,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1,13,REP.A020,REP.A,10.0,REP.A020_A549_24H,REP.A020_A549_24H:O13,6,0.2275,0.2407475,pilaralisib,trt_cp,PI3K inhibitor,BRD-K49456274_10,trt,,PI3K inhibitor
b29,r2,"dp52,dp53",A549,25,92,duo,REP.A020_A549_24H_X3_B29,O14,mlr12k,AB00016188,3.33333,um,BRD-K49456274,HY-16526,3.33 uM,pilaralisib,24 h,XL-147,BRD-K49456274-001-01-9,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.9,8.59,54,REP.A020_A549_24H_X3,O14,0.023,ACCEPT,541.0219999999999,1.80341,3.33333,95.08,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1,13,REP.A020,REP.A,3.33,REP.A020_A549_24H,REP.A020_A549_24H:O14,6,0.2275,0.2407475,pilaralisib,trt_cp,PI3K inhibitor,BRD-K49456274_3.33,trt,,PI3K inhibitor
b29,r2,"dp52,dp53",A549,28,53,duo,REP.A020_A549_24H_X3_B29,O15,mlr12k,AB00016188,1.11111,um,BRD-K49456274,HY-16526,1.11 uM,pilaralisib,24 h,XL-147,BRD-K49456274-001-01-9,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,7.2,8.69,56,REP.A020_A549_24H_X3,O15,0.008,ACCEPT,541.0219999999999,0.601136,1.11111,95.08,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1,13,REP.A020,REP.A,1.11,REP.A020_A549_24H,REP.A020_A549_24H:O15,6,0.2275,0.2407475,pilaralisib,trt_cp,PI3K inhibitor,BRD-K49456274_1.11,trt,,PI3K inhibitor
b29,r2,"dp52,dp53",A549,26,66,duo,REP.A020_A549_24H_X3_B29,O16,mlr12k,AB00016188,0.37037,um,BRD-K49456274,HY-16526,0.37 uM,pilaralisib,24 h,XL-147,BRD-K49456274-001-01-9,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.0,8.51,55,REP.A020_A549_24H_X3,O16,0.003,ACCEPT,541.0219999999999,0.200379,0.37037,95.08,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1,13,REP.A020,REP.A,0.37,REP.A020_A549_24H,REP.A020_A549_24H:O16,6,0.2275,0.2407475,pilaralisib,trt_cp,PI3K inhibitor,BRD-K49456274_0.37,trt,,PI3K inhibitor
b29,r2,"dp52,dp53",A549,28,62,duo,REP.A020_A549_24H_X3_B29,O17,mlr12k,AB00016188,0.123457,um,BRD-K49456274,HY-16526,0.12 uM,pilaralisib,24 h,XL-147,BRD-K49456274-001-01-9,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.9,8.94,54,REP.A020_A549_24H_X3,O17,0.001,ACCEPT,541.0219999999999,0.0667928,0.123457,95.08,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1,13,REP.A020,REP.A,0.12,REP.A020_A549_24H,REP.A020_A549_24H:O17,6,0.2275,0.2407475,pilaralisib,trt_cp,PI3K inhibitor,BRD-K49456274_0.12,trt,,PI3K inhibitor
b29,r2,"dp52,dp53",A549,27,69,duo,REP.A020_A549_24H_X3_B29,O18,mlr12k,AB00016188,0.0411523,um,BRD-K49456274,HY-16526,0.04 uM,pilaralisib,24 h,XL-147,BRD-K49456274-001-01-9,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.4,9.45,55,REP.A020_A549_24H_X3,O18,0.0,ACCEPT,541.0219999999999,0.0222643,0.0411523,95.08,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1,13,REP.A020,REP.A,0.04,REP.A020_A549_24H,REP.A020_A549_24H:O18,6,0.2275,0.2407475,pilaralisib,trt_cp,PI3K inhibitor,BRD-K49456274_0.04,trt,,PI3K inhibitor
b25,r2,"dp52,dp53",A549,25,57,duo,REP.A021_A549_24H_X1_B25,E13,mlr12k,AB00016187,10.0,um,BRD-K82244583,S7007,10 uM,mek162,24 h,"MEK162 (ARRY-162, ARRY-438162)",BRD-K82244583-001-01-3,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.1,8.64,55,REP.A021_A549_24H_X1,E13,0.057,ACCEPT,441.227,4.41227,10.0,93.9,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(cc12)C(=O)NOCCO,13,REP.A021,REP.A,10.0,REP.A021_A549_24H,REP.A021_A549_24H:E13,6,0.625,0.53799825,mek162,trt_cp,MEK inhibitor,BRD-K82244583_10,trt,,MEK inhibitor
b25,r2,"dp52,dp53",A549,26,51,duo,REP.A021_A549_24H_X1_B25,E14,mlr12k,AB00016187,3.33333,um,BRD-K82244583,S7007,3.33 uM,mek162,24 h,"MEK162 (ARRY-162, ARRY-438162)",BRD-K82244583-001-01-3,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.6,8.63,55,REP.A021_A549_24H_X1,E14,0.019,ACCEPT,441.227,1.47076,3.33333,93.9,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(cc12)C(=O)NOCCO,13,REP.A021,REP.A,3.33,REP.A021_A549_24H,REP.A021_A549_24H:E14,6,0.625,0.53799825,mek162,trt_cp,MEK inhibitor,BRD-K82244583_3.33,trt,,MEK inhibitor
b25,r2,"dp52,dp53",A549,25,54,duo,REP.A021_A549_24H_X1_B25,E15,mlr12k,AB00016187,1.11111,um,BRD-K82244583,S7007,1.11 uM,mek162,24 h,"MEK162 (ARRY-162, ARRY-438162)",BRD-K82244583-001-01-3,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.8,7.78,53,REP.A021_A549_24H_X1,E15,0.006,ACCEPT,441.227,0.490252,1.11111,93.9,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(cc12)C(=O)NOCCO,13,REP.A021,REP.A,1.11,REP.A021_A549_24H,REP.A021_A549_24H:E15,6,0.625,0.53799825,mek162,trt_cp,MEK inhibitor,BRD-K82244583_1.11,trt,,MEK inhibitor
b25,r2,"dp52,dp53",A549,27,47,duo,REP.A021_A549_24H_X1_B25,E16,mlr12k,AB00016187,0.37037,um,BRD-K82244583,S7007,0.37 uM,mek162,24 h,"MEK162 (ARRY-162, ARRY-438162)",BRD-K82244583-001-01-3,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,7.0,7.99,54,REP.A021_A549_24H_X1,E16,0.002,ACCEPT,441.227,0.163417,0.37037,93.9,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(cc12)C(=O)NOCCO,13,REP.A021,REP.A,0.37,REP.A021_A549_24H,REP.A021_A549_24H:E16,6,0.625,0.53799825,mek162,trt_cp,MEK inhibitor,BRD-K82244583_0.37,trt,,MEK inhibitor
b25,r2,"dp52,dp53",A549,26,49,duo,REP.A021_A549_24H_X1_B25,E17,mlr12k,AB00016187,0.123457,um,BRD-K82244583,S7007,0.12 uM,mek162,24 h,"MEK162 (ARRY-162, ARRY-438162)",BRD-K82244583-001-01-3,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,5.9,8.81,56,REP.A021_A549_24H_X1,E17,0.001,ACCEPT,441.227,0.0544725,0.123457,93.9,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(cc12)C(=O)NOCCO,13,REP.A021,REP.A,0.12,REP.A021_A549_24H,REP.A021_A549_24H:E17,6,0.625,0.53799825,mek162,trt_cp,MEK inhibitor,BRD-K82244583_0.12,trt,,MEK inhibitor
