Cells_AreaShape_FormFactor,Cells_AreaShape_Zernike_1_1,Cells_AreaShape_Zernike_2_2,Cells_AreaShape_Zernike_5_1,Cells_AreaShape_Zernike_6_0,Cells_AreaShape_Zernike_6_2,Cells_AreaShape_Zernike_7_1,Cells_AreaShape_Zernike_7_3,Cells_AreaShape_Zernike_8_0,Cells_AreaShape_Zernike_8_2,Cells_AreaShape_Zernike_8_4,Cells_AreaShape_Zernike_9_1,Cells_AreaShape_Zernike_9_3,Cells_Granularity_2_ER,Cells_Granularity_2_RNA,Cells_RadialDistribution_RadialCV_AGP_4of4,Cells_RadialDistribution_RadialCV_ER_3of4,Cells_RadialDistribution_RadialCV_ER_4of4,Cells_RadialDistribution_RadialCV_RNA_1of4,Cells_Texture_InfoMeas2_ER_5_0,Cytoplasm_AreaShape_Zernike_1_1,Cytoplasm_AreaShape_Zernike_6_0,Cytoplasm_AreaShape_Zernike_6_2,Cytoplasm_AreaShape_Zernike_7_1,Cytoplasm_AreaShape_Zernike_7_3,Cytoplasm_AreaShape_Zernike_8_0,Cytoplasm_AreaShape_Zernike_8_2,Cytoplasm_AreaShape_Zernike_8_4,Cytoplasm_AreaShape_Zernike_9_1,Cytoplasm_AreaShape_Zernike_9_3,Cytoplasm_Correlation_Overlap_ER_AGP,Cytoplasm_Intensity_MassDisplacement_DNA,Cytoplasm_RadialDistribution_MeanFrac_AGP_4of4,Cytoplasm_RadialDistribution_RadialCV_ER_1of4,Nuclei_AreaShape_Orientation,Nuclei_AreaShape_Zernike_2_0,Nuclei_AreaShape_Zernike_3_1,Nuclei_AreaShape_Zernike_4_2,Nuclei_AreaShape_Zernike_4_4,Nuclei_AreaShape_Zernike_6_0,Nuclei_AreaShape_Zernike_6_2,Nuclei_AreaShape_Zernike_6_4,Nuclei_AreaShape_Zernike_7_1,Nuclei_AreaShape_Zernike_8_0,Nuclei_AreaShape_Zernike_8_2,Nuclei_AreaShape_Zernike_9_1,Nuclei_AreaShape_Zernike_9_3,Nuclei_Granularity_7_DNA,Nuclei_Intensity_StdIntensityEdge_RNA,Nuclei_Texture_Correlation_AGP_10_0,Nuclei_Texture_Correlation_RNA_20_0,Nuclei_Texture_DifferenceVariance_DNA_5_0,Nuclei_Texture_DifferenceVariance_ER_20_0,Nuclei_Texture_DifferenceVariance_Mito_10_0,Nuclei_Texture_Gabor_DNA_20,Nuclei_Texture_InfoMeas1_DNA_20_0,Nuclei_Texture_InfoMeas2_DNA_20_0,Nuclei_Texture_SumEntropy_DNA_10_0
0.27885,-1.4266,1.1395,-0.37549,1.0908,1.7737,0.36359,1.0263,1.403,0.79093,-1.2594,0.4603600000000001,-0.6318600000000001,-0.95061,-1.823,0.81243,-0.96504,-0.45191,-1.713,-0.076273,1.0655,-1.0871,-0.34338,-1.8428,-0.5716,0.1926,-2.0514,0.34204,-0.084843,2.1274,0.56842,0.76471,-0.93362,-1.3206,0.016087,0.6305,0.39459,0.61828,0.0013097,-1.3369,0.50543,-0.77971,-0.64139,0.85844,-0.075603,-0.16165,2.4581,-0.33403,-0.67185,0.029182,0.35871,-0.6160100000000001,0.0334779999999999,-1.4661,-0.17617,-1.5011,1.5013,0.29043
0.16757,-0.80456,0.69725,0.050992,0.93731,0.8410299999999999,0.87439,0.55912,-1.4206,0.51264,-1.842,0.046168,0.64861,0.5991,-0.7280399999999999,0.49058,0.6392100000000001,0.53073,-0.37228,-0.74029,0.038083,-0.86116,-0.3679,-1.0037,0.40393,-0.92137,0.33531,-1.1307,0.17224,0.006147,0.49227,0.6363,-0.56779,-0.46398,-1.2632,-0.12219,-0.31813,-0.20439,-0.048459,-1.833,1.1746,0.67179,-0.21173,2.5207,1.0818,-0.34089,-0.089146,-1.5714,-0.38776,0.11041,0.6563,-0.26074,0.14179,-0.59685,0.64595,-1.1586,1.0786,-0.072608
0.20445,-0.35113,0.040259,-0.33377,0.7279800000000001,-0.36917,-0.97881,-0.14107,0.5988,-0.44087,0.18201,-1.6361,-1.2409,-0.36562,-1.1122,0.5767899999999999,-1.212,0.022521,-0.77523,-0.28864,-0.37998,-0.9866,-0.8339200000000001,-1.1151,1.4938,-1.0984,-1.2127,1.5509,-1.1461,0.31014,0.57386,0.71459,-0.49158,-1.029,0.087282,0.83578,0.70589,-1.4205,0.69021,0.90184,0.6075699999999999,-1.1952,0.51725,1.3423,-1.1736,-0.557,-0.036707,-0.86761,-0.46239,0.10981,0.31699,0.046168,-0.45688,-1.3152,-0.43226,-0.7713,0.64341,0.095537
1.2041,-5.1425,-7.9871,3.2589,-1.7793,2.945,18.676,-10.909,6.0695,6.7068,-10.606,2.5058,-5.5421,5.5135,1.3274,-0.32719,6.0082,-5.3359,-1.7479,-3.3455,0.6744899999999999,0.53362,-2.1911,-3.2408,-9.987,1.5715,12.262,-11.807,-6.5057,-0.26432,5.7685,-1.4664,-24.659,1.4524,-1.118,-0.32747,-4.9331,-9.7648,-7.0501,-5.5423,-1.6396,-0.33185,4.1028,9.5548,14.213,4.2318,-12.657,-4.0419,7.8564,4.6682,0.7977,-0.85696,-4.8189,0.38599,0.56602,2.8418,-4.2614,-0.072608
4.9799,-1.3228,-0.69024,-2.2159,1.2862,8.5519,-2.4115,-4.0464,0.72797,5.5614,0.54714,1.2773,-5.2239,3.3165,5.2004,1.8568,11.253,-2.9337,1.0801,-1.7543,-6.2921,3.2475,-4.3658,-2.4759,6.905,11.193,2.0785,1.0759999999999998,-0.8668799999999999,3.1836,4.5011,-1.3199,-17.381,-0.03811,-6.1279,-6.4859,-9.4833,-9.1721,-2.7281,18.469,-1.717,-8.668,-5.7518,13.038,12.974,-3.3193,-7.3073,-5.564,3.5677,3.4985,-1.575,-3.1627,-4.9194,-5.3438,-4.0673,3.757,-7.7271,1.0777
2.676,-12.438,-1.2749,-3.6715,15.841,7.0308,1.6608,-10.63,4.4529,10.923,-5.0494,-3.2744,0.50244,7.6504,3.9369,-0.29599,2.6855,-5.1107,0.49492,-4.859,-16.382,0.37333,-8.8338,-2.1552,-1.6104,4.3096,-0.4321100000000001,3.3288,2.927,9.2154,7.0522,-4.7405,-9.6982,-1.9439,-8.9348,-2.957,-3.0297,-6.0704,-5.1301,15.431,-0.83299,-11.813,2.2462,11.125,12.763,6.5661,-2.7766,-4.1392,6.2818,2.904,-1.0511,-2.1167,-3.0229,-3.2834,-3.0038,-2.8692,-4.9297,-0.099358
2.313,-3.266,-4.792,-18.524,0.51866,4.2107,2.1302,-14.796,8.4706,4.43,-15.633,0.27393,13.437,8.2163,4.875,-1.6556,8.7539,-3.887,-2.0413,-5.864,-3.1626,-3.3013,-11.319,-1.6368,-9.9527,6.2978,11.054,-14.561,3.272,8.4599,4.6806,-3.0249,-18.112,0.24499,-9.8621,-8.9785,-2.8468,9.9436,-7.5713,16.879,-9.2333,-5.636,-1.9297,1.6756,10.304,-1.0458,-4.6736,-1.3168,8.1736,1.5563,-0.10114,-1.349,-6.2014,-2.8056,-1.6866,3.5104,-5.6135,0.11464
2.6617,-5.0643,-6.3861,-6.8932,-6.5579,-0.33586,-8.449,5.5838,9.84,-0.99306,-8.2162,2.1417,-2.3386,9.04,6.5533,0.59567,9.8123,-2.451,5.0552,-8.0176,-11.979,-2.4491,-9.9579,-0.053183,1.9663,7.9554,1.4047,-11.979,8.2769,-2.2626,5.502000000000002,-3.3433,-21.915,-1.0907,-1.8947,-0.81623,-7.4235,-3.5717,-0.53566,17.066,-1.4318,-18.164,-7.3863,19.399,3.0016,4.5208,-0.48768,-5.6999,4.8807,1.9395,-0.40406,-2.9666,-5.0454,1.3753,-0.7275,-4.9927,2.7384,0.45858
1.9953,-3.849,-5.2483,-1.2748,2.2909,8.9793,2.1679,-14.071,1.6696,6.6709,-6.1594,0.4155100000000001,4.3180000000000005,4.2991,2.6423,0.12849,7.7079,-2.7971,-0.011388,-7.4613,-17.084,-1.9503,-13.359000000000002,-2.557,-7.4202,1.9478,18.209,-5.2995,1.7636,12.612,6.1384,-4.4694,-3.2124,-1.1911,-5.2763,-2.7029,-3.4967,7.0004,-6.4162,19.604,-5.44,-6.8248,0.4607,1.9448,7.0232,1.346,-1.2939,-3.4998,4.171,2.0298,0.6934100000000001,-2.6588,-5.394,-1.4725,-3.4956,1.934,-5.3182,-0.9783
-1.2034,-0.7480100000000001,0.7836,6.3323,4.547,4.8103,2.7953,-1.1371,-2.4972,1.3783,-1.1264,2.4416,0.46133,-1.5854,7.9821,3.361,-20.067,2.5351,2.14,3.872,-3.6957,2.7049,-1.9989,-2.6313,-4.6841,1.7575,1.5898,-2.638,1.2681,-4.9818,1.2048,-3.5538,-0.0038107,-1.5323,-0.5773699999999999,-0.49365,0.0040961,2.3045,-6.0521,12.075,-9.5221,-9.3997,0.38069,12.462,-0.75484,7.6921,-2.032,-6.5591,-1.5403,2.1736,-3.2657,-5.6606,-3.4128,1.5499,-8.0148,-0.093616,-4.3111,-0.080251
-0.8605,1.7515,0.5362100000000001,2.5821,-0.10466,0.90765,-2.0907,-5.3691,3.0975,3.7818,2.8586,2.0257,-0.010658,-0.24564,4.8018,6.1648,-13.932,3.5695,1.0643,2.9597,-2.6023,0.225,-1.2999,-1.6368,-2.0052,-0.4260600000000001,4.5797,0.98679,2.1007,0.35261,-1.4387,-2.8641,4.3099,-1.0737,2.3309,2.0577,2.8987,5.5543,-0.38112,2.0974,-5.6407,-7.6547,4.2456,20.324,3.3135,3.8287,2.6495,-7.1758,-2.1208,1.3932,-3.8699,-3.3236,-4.3207,3.4933,-6.386,-4.167,0.24555,-1.8649
0.15398,-0.56705,2.1536,2.99,-1.8816,1.3518,7.465,-1.7493,1.6082,4.4065,1.824,1.8815,-8.8004,1.7908,2.5935,0.98649,-17.404,0.84978,-0.4406100000000001,2.3076,-8.3706,1.579,-4.7828,-1.0257,-1.3414,6.2706,5.0908,2.4624,5.63,-1.0087,-1.1232,-4.8904,0.6059,-1.7815,0.041846,4.3255,1.8774,-3.1834,-0.25015,8.32,-6.6833,-4.9643,5.7249,8.3765,1.704,3.4891,-1.0488,-5.7772,-3.5071,1.0611,-3.0274,-5.082,-4.173,1.5087,-6.3355,-3.1103,-1.6256,-2.0521
10.272,-8.9735,0.91313,-9.5402,1.8583,7.9357,-0.92049,-10.953,-1.4364,10.486,-16.22,-0.67933,-4.3484,6.3679,10.481,-3.9201,-1.158,-0.81975,-1.6482,1.4911,-23.384,-0.17124,-13.032,0.29799,-8.7829,9.8074,5.9426,-19.868,-6.7951,10.045,0.50859,-9.4811,-5.3007,-3.8924,-1.9462,-5.9776,-6.364,-5.3959,-7.9249,11.918,-8.6768,-8.6097,5.4297,29.767,15.666,1.7293,-5.8508,-5.1649,-8.4207,3.2638,-2.095,-7.0487,13.515,8.526,1.5512,-5.6695,2.9093,-2.9846
5.8766,-1.3824,-11.501,-0.27814,5.0633,1.1575,12.534,-5.7175,5.4938,0.78215,-11.278,3.6402,-2.9172,10.369000000000002,18.442,-4.7789,-3.829,-1.8542,-0.70515,1.3953,-22.339,-3.6726,-22.144,-4.2048,-17.512999999999998,-1.5011,-9.3778,-11.4,3.4695,-6.3219,3.8593,-7.7769,-9.4772,-4.6767,-1.2098,-15.362,6.4404,3.725,-6.4869,19.63,-13.893,-8.232000000000001,0.9476,22.999,0.13894,5.8106,-1.8642,-4.999,-6.8736,5.33,-0.40091,-7.1164,7.9856,4.7614,-5.8192,-9.0725,5.2871,-2.0063
-3.7726,1.3145,-8.5846,4.8953,10.059,0.5301600000000001,-0.4031,-14.98,1.4247,8.11,-13.831,-0.67493,-7.1636,-5.3779,-3.6559,-2.3954,-9.4429,-9.3025,-6.1235,5.3825,-15.021,-2.7358,-4.4803,-1.1337,-6.0239,4.2123,16.226,-4.9656,6.3020000000000005,2.7332,8.0585,-7.1869,-9.8735,-6.5541,-6.5117,-3.2991,-3.4912,-5.8814,-8.3021,10.329,-5.2216,-9.9102,6.6249,12.994000000000002,3.7386,1.5621,7.0071,-7.1163,3.5476,3.4498,1.1086,-5.4447,4.0627,1.3371,-1.7242,-6.4303,3.82,0.74137
-0.47356,0.50998,0.13082,1.4446,0.20945,-2.119,-1.0265,0.10961,-0.36962,0.67367,0.52793,1.9108,-0.13028,-1.3221,0.13783,-0.43016,-1.4824,-2.2377,-0.8315299999999999,1.5056,0.048796,0.18844,-3.3393,-0.019465,0.5506,-1.1701,1.8236,-0.77558,0.11422,0.92041,-3.9273,-0.20774,1.3261,-0.439,1.6005,2.6632,-1.3048,-0.62892,-0.16928,0.782,0.17234,-0.21535,0.14769,4.4764,2.7054,0.7759699999999999,-1.5375,3.1166,-1.2217,-3.5914,-2.0619,-1.1773,-2.5909,-0.11123,-1.5256,2.3402,-2.8138,0.34881
1.2127,-1.0707,-0.54602,0.92942,-0.21655,-0.23279,0.22105,-0.78456,-0.15821,-0.39897,-0.50129,-0.018779,0.18771,-0.9179,0.4468,0.35058,0.99047,0.6252,0.14461,0.65428,-0.51315,1.6472,-0.099419,0.84883,0.013765,0.4779,0.49178,-0.64507,-0.22921,-1.4995,-1.1423,-1.0241,2.0726,1.3186,-0.24019,-0.076489,-0.6103,0.47852,0.5262100000000001,0.13322,0.083197,-0.67043,0.0081146999999999,2.4789,1.934,-2.0014,0.11423,0.52149,0.49242,-0.16341,-1.7503,0.46309,-1.9708,-0.62654,0.15634,1.3201,-1.4621,-0.47339
2.0194,1.1952,-0.2452,1.3596,0.7490399999999999,0.15519,-0.093207,-0.53987,-0.37172,0.17169,1.6238,0.20031,-3.2191,-1.3132,-0.040869,0.86311,1.4851,2.5737,-0.6937,1.6673,2.6334,-0.55923,-0.97665,-0.21411,0.54372,0.57619,1.1225,2.285,-0.89133,-1.0901,-0.48955,0.91663,1.8565,0.12398,-0.61966,1.6897,0.68817,-0.58334,0.81752,-0.10338,0.39221,-0.90609,0.07433,0.2283,-0.53382,-0.27961,1.8113,0.43425,0.8295799999999999,0.80837,-1.1896,-0.37131,-1.0087,-1.5604,-0.61033,0.42077,-0.5164300000000001,0.20288
-6.9499,3.6943,-1.931,4.8277,1.4567,-2.4055,2.0713,-2.7403,3.7221,2.7437,-4.6049,3.385,1.7804,-5.0498,-1.1572,-2.162,-3.2854,-7.3751,1.3625,5.3883,-3.5637,0.94099,-2.1814,0.8759100000000001,-1.3676,2.8173,5.9394,-3.8244,5.8886,-2.5704,6.4729,-5.9841,-10.821,1.0753,3.1452,2.2043,-5.9220000000000015,-1.8138,-7.6832,2.6415,8.1236,-0.28849,-4.9873,5.1445,9.0805,1.665,0.6890000000000001,2.1439,6.6865,5.7861,6.8332,-4.6354,-0.25736,-1.0167,-4.4096,3.1728,-7.2259,-0.96813
-15.264,-3.4869,0.9095,1.0409,2.1241,5.384,-0.8634200000000001,-0.029563,3.3812,-3.5253,-0.012768,-1.6432,-0.339,-6.1006,-0.17795,-6.9220000000000015,1.7664,-8.5702,6.824,4.6709,-3.2945,8.0311,-2.8559,2.2198,-6.8447,5.2881,2.7156,-2.4048,2.4409,-6.767,4.6235,-3.2573,2.1381,2.117,-2.3609,-3.9426,-6.7786,-1.6179,-5.8618,4.5145,-3.3398,6.5052,-8.8128,9.8804,11.344,-3.0482,-11.207,-6.3728,-3.0341,4.6639,-0.56118,-6.8679,-2.4631,-1.3535,-4.7292,0.24076,-2.3314,0.55525
-4.9022,0.95916,-3.0215,2.2094,1.1182,1.3132,0.2475,-1.2476,1.8551,-1.7414,-0.37472,0.95775,-1.6992,-1.2141,0.17126,-2.9634,-1.6944,-4.1863,1.4846,0.1642,-0.59343,1.5472,-0.66474,1.6663,-1.9746,1.7018,2.2383,0.12516,1.3183,-2.0124,-0.359,-1.7201,-4.9081,2.0141,0.62535,-1.9539,-2.9842,-0.63803,-2.5497,0.73537,0.19016,1.288,-1.5097,2.954,2.261,0.8862700000000001,-0.34994,2.8327,-2.5894,1.6518,0.5666800000000001,-1.2124,0.6149,1.0962,-1.1423,2.5735,-2.8301,0.15661
-0.96529,-0.73314,-2.5092,0.25493,1.265,-0.017907,2.8567,-1.5268,0.091706,-0.050689,0.79884,4.5258,0.98757,-0.056993,1.489,0.33386,3.2396,0.41898,3.3487,0.35872,-1.8401,-0.6068,-0.51269,2.2503,0.15142,1.4873,5.4464,0.78093,2.3089,0.27612,0.48955,-1.0325,-4.3384,3.4567,1.9663,-0.91091,-0.92598,-1.7455,-0.80178,1.2027,0.90328,-1.9788,-2.3127,0.43752,2.4026,1.0583,-0.11604,0.24284,5.4125,-0.29255,0.94302,-0.19021,0.3489,2.5138,-0.73215,0.32817,-0.94701,0.44847
-1.0047,3.0205,-3.3803,2.8892,0.22838,0.50736,-0.73873,1.9762,2.357,3.3013,-1.4162,3.8091,0.70741,0.21657,0.99557,-0.47393,0.32972,-1.1714,1.8258,-0.14147,0.765,1.6252,-0.7700100000000001,2.1013,0.041295,2.5622,5.2038,-1.5801,0.96713,-0.29722,0.78328,-1.4271,-1.1493,1.5509,-0.21689,-1.4533,-0.5703199999999999,0.20964,-0.22177,0.058084,-1.5807,0.052822,-0.52291,1.5611,2.1716,2.9401,1.844,-0.057944,2.5164,-1.2864,-0.29555,1.2859,-0.8619,1.3711,-0.53318,1.3971,-1.6665,-0.078305
1.2793,-1.0192,1.6757,0.56296,0.55024,-1.4863,-0.17949,0.49529,0.45013,-1.779,0.9776,-0.66354,-0.44546,1.4356,1.3945,0.52487,2.4991,2.5918,1.5975,-1.2025,-0.36676,0.64705,-0.91037,0.16333,0.30283,-1.5655,1.2046,-1.7373,-0.77891,-0.56088,-3.2419,0.30362,0.44202,0.73687,-0.73783,0.46589,0.23991,0.36459,0.2034,0.8590000000000001,-0.39221,0.0040632,0.88515,1.8038,0.33631,-1.0043,-2.4115,0.2767,0.90393,-1.4864,-1.0994,1.1392,-1.1193,0.52892,-0.017461,0.51115,-0.56548,-0.54813
0.64925,1.4398,-2.1425,1.6411,0.56681,-1.0267,-0.34827,1.756,-2.1659,2.3235,-1.0398,1.0626,-0.31798,-2.4177,2.1104,-0.1723,0.9944,1.271,1.0439,2.6247,0.14167,1.3691,0.10722,1.382,0.041295,-0.12082,2.4261,-1.3693,1.6586,-1.6404,-2.4369,-0.41015,2.878,1.1486,3.6173,-1.5924,-1.7551,-2.1101,-2.387,1.9061,1.6045,3.1327,-1.8323,-0.5542699999999999,0.6381600000000001,-0.68662,-3.6263,3.3262,0.54672,0.99421,-2.1319,-0.6568,-2.9622,-0.029227,-1.6994,2.6898,-2.8492,0.81152
1.2985,0.26679,-0.5898899999999999,-1.8854,1.0472,-1.0386,-0.091947,-0.1651,0.62024,-1.7888,-1.1341,-0.41628,1.4316,-0.98037,1.768,1.1671,1.68,1.777,-0.75471,1.7835,-0.4187,0.28602,0.29046,-0.15656,0.41984,0.0027925,1.5278,0.5413,0.4875600000000001,1.7334,-0.57658,0.40394,1.0052,-0.1427,-0.7221,1.8288,0.72395,-0.41928,2.6783,-0.043696,0.58238,-2.8402,0.59107,-0.8999,-0.39687,0.43514,0.094284,0.34701,1.7432,0.19963,-2.3839,0.33103,-1.8153,-0.76473,-0.012994,0.52078,-0.95519,-0.6015199999999999
1.9538,0.8919299999999999,1.0975,0.079664,0.34671,-0.65061,0.43769,-1.4704,0.34232,0.6785800000000001,0.97426,-0.31612,0.67099,-0.32499,2.2188,1.7139,-0.92113,1.4340000000000002,-1.3761,0.60123,-0.61861,-2.1582,0.03314,-0.45107,0.1583,-1.4035,0.68192,1.1222,-0.70208,0.67209,1.0661,0.087446,-0.27831,-1.5182,1.1694,1.6063,0.24202,-0.072918,1.0564,-0.98076,0.77254,-2.0275,0.30673,0.50226,-0.43041,0.8476600000000001,0.57477,-1.0931,2.0423,-0.90838,-2.5358,0.44768,-1.8585,-0.18586,0.62739,-1.0616,0.84345,-1.0393
-4.5023,5.1391,-10.462,10.038,3.7547,5.7242,7.2374,-4.8806,-0.58104,6.1841,-1.1541,0.8560200000000001,-0.32919,-1.3943,-2.2104,-1.9208,-0.5286,-5.8501,-1.0372,3.1653,-3.7243,2.0485,3.8812,0.061779,0.14453,8.7285,1.9018,2.8071,4.3169,-5.5302,3.4595,-11.022,-5.5760000000000005,2.5974,-7.7183,-6.6267,-5.0592,-8.8185,-6.5625,5.8467,-2.0205,-6.3524,0.6508,7.8355,5.4369,4.3354,-4.3914,-2.5059,6.1055,-3.5859,1.6916,-3.7779,-1.3887,1.5706,1.2462,-2.2231,0.62271,-0.27051
-1.1733,-8.5567,-5.5816,0.05311,4.4694,11.687,3.3498,-7.3002,5.5737,6.2887,-2.4587,6.2645,-3.1672,-5.0952,-1.3639,-2.4453,-1.4144,-6.0121,4.4514,5.3934,-14.483,6.2979,0.1501,1.5123,-6.3402,10.505,14.304,1.7469,6.4667,2.2531,4.6453,-9.6804,-7.6453,2.6676,-13.618,-5.4585,-1.1512,-4.8901,-9.3602,6.1718,-4.148,-11.853,4.5173,4.1192,6.9107,7.5573,3.1984,-2.7976,8.4331,6.8634,4.5963,-6.685,-0.036272,-0.67704,-4.5277,-1.6349,1.4076,0.36661
-16.541,-7.6941,-4.0556,-0.41425,0.75141,5.6347,-0.15178,-6.1914,10.109,2.5868,-0.089377,-4.0955,-5.8568,-4.9898,1.964,-8.5853,1.4929,-11.220999999999998,9.2937,4.1253,-7.6516,7.07,-4.4895,1.6934,-8.4697,10.315,2.4104,-5.1124,5.0471,-1.2032,8.5834,-5.7799,-0.27176,2.8438,-4.253,-5.1386,-11.998,-5.2501,-9.2316,7.487999999999999,5.075,13.632,-12.814,15.606,19.579,-6.7719,-14.647,-2.7155,0.4810100000000001,1.3573,-3.3046,-3.2231,-0.39036,2.8892,-4.935,5.6226,-9.8394,-1.4842
8.3191,11.923,-4.053999999999999,5.3481,1.1845,-0.93116,3.0582,-2.8167,3.755,7.7554,-7.1163,-5.194,1.0324,0.8450200000000001,6.489,-0.65061,0.66337,0.76603,-5.4583,2.2685,-19.397,-9.7301,-11.422,-3.8345,-4.9135,-5.4129,9.4605,-2.8723,2.7029,2.3528,0.91383,-8.5262,-4.8033,-3.209,0.92005,6.8492,7.5888,15.6,0.98812,0.51742,-12.123,-16.375,8.794,11.049,0.10527,1.8271,4.1974,-4.9868,-3.1185,6.1909,-0.3444,-7.6196,8.2787,5.178,-1.7664,-1.6964,-2.5195,-7.2147
6.4167,0.13089,-9.6881,2.289,5.4018,4.9184,4.7844,-1.0775,7.3245,4.3609,-8.4964,-2.784,-7.5854,2.2398,11.125,0.25269,-1.0677,1.3646,-5.0233,2.463,-24.823,-3.4279,-14.08,-3.7465,-6.4531,6.4871,0.19288,-4.9809,0.85472,-1.1333,-3.5356,-8.0686,-5.2355,-4.2221,6.3875,5.4168,0.096807,-0.8203299999999999,0.57082,5.7721,-10.869000000000002,-16.319000000000006,3.4202,9.2562,3.7022,12.778,9.6061,-3.8679,-0.28356,3.9544,-0.98175,-3.1954,7.0731,5.7171,-1.8744,-0.74153,-1.1705,-2.399
5.6968,-2.3039,-6.5091,4.1107,4.1215,7.3299,0.96545,2.1208,6.0085,8.4847,-8.2055,0.0751169999999999,-0.6625800000000001,1.3907,9.935,1.1791,3.3548,3.0717,-0.17851,4.5875,-25.56,-2.3815,-10.373,-1.8305,3.9781,1.4369999999999998,9.4527,-0.028884,5.3039,3.2042,-0.83767,-5.9379,-8.215,-3.063,-8.1745,6.2095,0.49035,0.063803,-2.5602,2.6548,-12.884,-15.353,8.6661,5.0647,7.7054,8.2334,-6.7503,-3.9968,0.7172,4.9632,-0.40365,-5.5662,6.5031,3.2848,-3.6348,-1.3423,-0.93339,-0.7972899999999999
-5.9129,0.70024,-1.5895,-0.22306,1.0614,-2.113,-0.042195,1.6705,0.75955,2.1633,-2.0745,-0.6025,-0.19751,-3.6674,0.75231,-0.094309,2.8838,1.7227,3.0007,2.991,2.2242,1.3069,-2.0527,1.4209,0.8947299999999999,1.9628,2.0426,-0.051349,0.67269,-0.81399,1.0117,1.4258,-2.3738,3.5019,-2.2247,7.3081,-5.5832,-3.4499,0.91463,3.4861,12.806,4.2948,-5.5248,3.3158,3.0166,-0.10423,-3.7768,7.3146,-2.3867,0.015356,-0.40539,1.4845,-1.4077,1.7576,-3.0403,3.2232,-5.4382,-0.73322
-3.0928,-0.025034,0.7481300000000001,0.16995,-1.0165,0.12535,0.6751199999999999,1.4449,-1.2867,2.6227,0.6855899999999999,-1.5634,-1.2677,-3.2883,0.65777,-0.32511,1.5361,0.36063,0.4270600000000001,1.6496,-0.19833,0.15307,-3.9319,0.35798,0.57813,0.22992,4.6796,-0.1594,0.90835,-2.9712,0.5657,1.7467,-0.18008,1.8878,4.8506,8.8379,-4.8088,-2.8165,2.5995,1.5251,11.998,5.5381,-5.8533,0.44446,1.757,-2.1283,-0.80866,5.4122,-2.7087,-2.622,-1.515,1.9592,-1.6685,2.1046,-2.2456,4.8248,-6.9289,-1.8544
-2.5425,-3.2437,0.6917300000000001,-1.4127,0.15265,-2.4413,0.95285,-0.3825,0.64264,-1.38,0.6600600000000001,-1.8451,-0.084049,-2.0245,0.42605,-0.51771,1.1436,0.14134,0.9287,1.1974,-3.4771,0.5019,-2.3061,-0.23104,-0.90162,2.0082,1.1772,0.65791,-1.2997,-0.33461,-0.4351600000000001,1.5376,1.1493,0.86475,-0.82742,6.724,-3.5229,-1.7637,2.1035,1.1681,8.5812,1.3530000000000002,-3.6675,1.7264,2.2797,-1.4753,-3.0316,4.3861,-2.3847,-1.836,-1.3509,1.3448,-1.0018,1.5442,-1.6507,3.6277,-4.408,-0.95034
5.7241,0.98634,6.1018,-3.9673,-0.27571,1.916,3.5072,-1.6132,5.5751,7.0196,-1.3096,-0.22222,1.2761,-3.9532,7.8644,6.7763,-0.62412,10.633,-0.84735,6.7146,7.7098,-0.91294,-0.087723,-1.6122,-2.4605,-0.42912,-0.44484,0.92,-1.9784,-1.7008,11.379,2.9958,-19.125,3.6812,2.5610000000000004,2.3711,-3.3882,-2.9668,-4.295,3.3076,2.7812,-5.0148,-3.3085,2.8673,9.7205,-2.0257,-1.2565,0.59441,2.0057,4.9057,0.8889600000000001,6.7365,2.8189,3.3205,-3.2056,5.2841,-8.0026,0.8293200000000001
1.6216,-1.4327,1.2213,-3.569,-0.46268,-0.84162,-1.5121,0.43344,-1.6255,0.9124,0.87656,-1.6369,1.1094,-0.18983,2.7295,2.5806,2.2518,3.9931,-0.6824,-0.022736,0.75556,-1.3667,-4.0606,-0.91145,-0.46113,-1.0692,-2.189,1.9908,-0.93464,0.06999,-2.339,4.4176,3.4019,-0.15673,1.9408,2.5241,2.2834,1.6269999999999998,2.8882,-1.3394,-1.6639,-2.6728,1.0799,-0.35198,-0.59996,0.19027,-0.8032199999999999,-0.35873,-4.3983,-2.7535,-2.24,2.4034,-0.16063,1.8691,0.34476,0.87784,-1.8518,-2.0217
2.0295,-1.2496,1.6569,-0.23899,0.19288,-0.6744899999999999,-0.40369,1.6778,-0.92196,-1.3408,-0.71002,1.144,0.75364,-0.31476,1.157,0.98249,1.9051,3.6934,-0.61461,1.0509,0.82639,-1.4228,-2.4036,-0.98254,-1.5816,-1.9453,-1.7312,-0.22679,-1.3173,-1.7124,-1.3599,3.1747,4.2532,-0.30177,0.77047,1.2447,1.7699,0.71095,1.5235,-0.37701,-0.8022600000000001,-2.3957,1.0974,1.2247,-0.5654899999999999,-0.46602,2.4949,-0.19597,-2.9919,0.18231,-1.9174,0.78571,-0.40072,1.5099,0.20994,-0.58523,0.15397,-0.8435600000000001
